C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,ID
-3887.0457319662055,1647.7875371180053,-1097.7429288040596,-1150.85675978982,-406.0749503152571,-211.22049265435243,1455.2051861268076,-89.25451569307083,349.19534985885355,1168.5587438922946,-198.29356099170707,-174.43183710701746,-1066.5646671422062,444.23326848869164,213.97695362619535,-516.3102203080275,-7.227623774412436,171.1358479969967,-210.65221797628567,66.85364125934483,-103.18600476105478,-380.4925269470563,140.43361276647283,-55.66596860643343,13.938099226255945,57.0268873060921,-238.3834311699026,-53.705412032154,8.615456975668081,-165.31110102920152,010
-3956.576774638093,1018.5131595049344,-968.5111802762384,-899.4238532588948,-161.16453954841705,-165.74712307547597,840.4668449418555,-175.92963231947923,81.72274697967389,385.69455088722924,-1049.9960500498707,-369.73274868064885,-170.99631749685216,-265.2278155038394,190.709966963053,-151.0967662930454,66.75700141439748,94.09517462463027,111.83990163584392,-296.6603442290373,-653.8054119911748,-371.8878107158316,-449.68216173734965,75.44700005462325,191.1351884570456,102.06662669490798,127.41433647780799,39.864338412818704,-59.7006599359314,-120.36232090547378,010
-4046.084847406449,1769.600247326184,-1211.3433147453493,-1373.0604720376057,-632.5202248915383,-269.3895505652919,1786.2090872962488,7.2164337454617815,474.2561158221264,2267.494696525436,818.628031560957,-1030.3395572519112,-615.1843988030182,848.8888456634432,-230.76414445592533,-1154.8218688161858,120.5688167287883,-166.260554695351,124.07130528543104,404.88340798063297,-317.4956009904854,64.04251771140908,263.50085855360686,18.187971410318905,1151.1299387928611,-449.7870592912126,-3.537685578072496,271.9697828161461,-238.10044274148413,291.11358100060755,010
-3368.8867754628063,-85.35703027057158,41.81161942006361,368.7098700977293,-221.16714152298732,37.88372459331664,-1157.6943922585633,-176.77146666274538,-427.68701902571723,-1033.690452412819,-817.5827953843286,86.78843762142537,527.49650307571,-170.8754301075695,97.95038849641999,-403.5284603704934,96.11107673615372,54.87668817048735,-405.5447188088891,314.35749616208665,476.83663292919573,588.0812932606636,394.5902637206675,192.98193175783993,251.7079197632276,176.9486945007039,-96.18000177146293,431.8129164547569,156.62126514983316,75.64164667893681,010
-3850.044833633715,-25.875042313059563,-603.7762576176287,-155.23571455904712,165.0280229922059,6.546711438634267,-597.440120434997,-99.182805504184,-121.76334253380777,-1442.0390925727054,-624.0984536792869,285.58995006737285,1018.4247072932175,-628.6328767171163,24.141294319850402,-104.04492582250812,-68.55478781187435,170.17388566335865,-116.41100852092822,-112.97703694823993,-29.5334401571923,178.0009261824348,198.98764777142208,-6.380263800995276,12.810650243797962,25.765984303132853,-112.04482332839079,-57.150074234100174,73.59372770483189,104.68255216979736,010
-3747.770227997944,1366.9696750971452,-939.3745916994069,-929.8780578768227,-424.52024344977093,-249.48263430125786,935.1363594670346,-189.09430100732294,243.8426344179668,551.2195659490502,-1176.175513963635,-569.8753546645762,-2.814799574575908,-85.14300575518709,-33.37873782860971,-10.457162436308643,-2.2237740433590045,457.8952006598477,-530.8022258338868,-395.4753679094882,-635.0951785694783,33.94988140737203,-430.8130536271762,48.522961241398555,268.1807648355121,9.068162423439526,-331.454571358321,-293.6743213298142,-55.870608777784035,21.583267080347525,010
-3741.9331779450436,720.7495802757978,-514.6977061708578,-293.18590208895466,-219.3663847722988,-96.3010414208093,-135.5016495785879,-229.0363820704487,-224.40354974286984,-338.22414300391,-1311.60003629965,-237.48935938594423,217.28248908995445,-387.76828261163797,307.7151458679543,-190.95621685416495,176.7003787890073,-21.73626111377219,-38.47872530653156,-29.522354462088142,-211.15778917599087,61.47959853794426,259.5012070500956,81.87836496916995,8.376089400889947,196.73599007652913,-196.87724210375333,244.1220896329683,195.9271994957249,159.9271257121397,010
-3523.9910597403955,503.359523236199,-294.6245814655583,33.307107718975246,-171.6793716307735,-94.7719073578495,-520.759547990644,-252.88954424491723,-457.54122245529743,-404.3414513088374,-1346.6626180029714,-204.43247939285934,22.59834958416681,-325.24102575860115,402.16172127921396,-256.79339181248343,99.45587550679981,-265.27854700824395,371.19835113875394,-35.623303631496206,-66.43531140939118,-189.83975436493725,143.23513043173097,20.95472395199214,-86.78357915678801,154.65841249843197,46.321849571718644,227.8419418092794,205.771160654788,6.4198080890515925,010
-3775.5099553155974,947.3683379964556,-631.9664661928966,-442.80674401565665,-290.57593857494874,-143.7540409178229,47.42281149082579,-203.98169090159072,-152.5379438436074,-70.49745718355842,-1405.4489447645594,-518.1831439088677,161.77183686338043,-84.09835258380467,177.75378906397805,-54.50435843457689,-101.76233339061127,254.33078442385786,-276.1649056589599,50.11565943155587,-153.45364319148416,-167.35118035276716,389.2216625619999,-15.104720304253222,5.30690761896676,134.65885242907936,-333.16975974814227,102.41550599385131,183.4955564381922,-41.34422759737167,010
-3257.9944591490503,28.444417708754152,38.22908603419231,245.80293362935015,-258.544021665748,0.261840093331129,-753.8401207237034,-224.22085407221667,-388.4931946322848,-556.928278755026,-984.1936161706243,188.31314972277374,66.42397742040583,-471.30974834554206,332.99522757228976,-306.21444332230885,281.4411309737589,-132.62038578670305,-68.50776858161586,58.38887574301017,156.3024790742514,446.30557533609203,104.04253701304991,223.1834677049771,35.32153998847023,298.6994350981746,39.678422637967984,420.1206339644223,93.53694958834741,59.44116759950974,010
4350.460407198859,1683.971896379134,-820.0216155668813,-689.2147283239707,-1365.786680785349,-934.3901543666636,405.59854103520706,-1264.82815333023,142.41261009221762,-1222.4378966259062,372.14629432184057,-569.6403951957116,240.52299677576994,1036.6268330721127,-167.31358871323806,628.2352073690779,879.2966006217829,-554.4500643777233,-264.9443048094016,481.03750501128144,-396.9458577550981,-245.05859845752175,126.50844410359113,111.5895048341858,-282.42618250072445,269.7556184566664,-158.90550802825683,204.16784030435423,-128.57756203712964,-74.62402751681867,013
3753.4129978007854,3170.0207726551266,-912.1386128243928,-229.72373087480966,-1970.3384173917777,-1584.363603508599,-593.4056558905809,-1012.786011174014,-123.66101772058789,-891.6111745091893,732.3879718972134,-645.2141480661621,255.12183776360223,666.2443330476788,398.3924589605732,689.3210568926065,837.7276987909795,-122.77620985124332,-453.04560337989057,360.4800976191004,-563.8841414239108,-554.5546452221038,73.929867423315,236.8883537817204,-656.7500629923103,515.2292420319523,-110.03262177334842,-329.1740976078714,-526.7653981005461,-132.0752069045445,013
1175.3411012876934,3802.7542897152725,-30.620274998475377,1177.5444151178517,-2451.742427841352,-2255.481500029135,-1221.4168402133062,100.10481600384949,-339.15176023950704,1176.6974369272255,538.6563331844826,-155.29677978334337,452.55856350097537,-921.2469423581629,810.584676324201,-546.1892883390949,-497.9658742304341,183.30303403811334,-113.05720775251636,-626.2410476003481,601.7731706816791,-88.61741958919991,-471.4518850966682,96.79525170160265,-702.0304244002319,170.22764253845023,-176.49057992004487,-359.4063934662901,369.49142573748475,-280.48407945551867,013
1839.117277046918,4095.284487755858,1.4148791865346828,1327.7424934803491,-2850.006519001587,-1214.1354543599223,-1224.7441786554123,288.51328751273985,-352.0161635839014,2185.9148530941648,2010.854555993704,-1769.4004031806712,2770.318919861067,-46.629405857917654,248.13129305716578,-422.8607398918132,161.3329952869908,-823.2517912851058,718.3907188554849,452.61430910961377,289.0054067964367,661.1457256975457,-8.891179809476489,19.816384899773286,206.3193007229402,-0.22313906009977535,273.20858281291527,197.24734774230552,240.58482621593689,-134.77995595299802,013
4536.488493258176,-3123.6121066848796,160.43357403127231,-1113.3824671164214,486.6768926400004,65.69414655890742,1940.64628638886,538.6473922282199,634.0971914442179,20.77792647048282,-283.249787095527,-58.3276131485908,324.2441818527628,-78.55870528787638,-430.95503559843183,-314.1404379966564,498.15150261506653,-207.6698408764387,-61.154874744675574,-13.222084871557312,917.21742441707,-608.5076159837743,-296.7971400812111,246.25255276792868,221.13479540979105,257.09165837453793,-146.07339191322956,-259.67182470251123,705.1335266447988,444.98610071668236,013
2601.679590314503,4670.12084919491,246.15610351883376,1123.3407303454824,-1131.5626789839318,4721.441006437383,-132.45594401742056,47.5769869023283,-288.47051716326524,-171.53537845684514,180.3581329894813,230.54740098520256,6.127581938228477,423.8194124409741,488.32463703792035,645.2182338892685,1619.370869981471,2821.543501062408,1765.6907437683706,175.1690008084318,474.94517334239634,187.43797253101846,-117.50675907988536,-93.596182686475,108.0207707086353,-227.2816094881017,-97.90749736796323,10.16528426511476,74.3487978114064,1.6625138853929415,013
3733.986244560526,262.6376429538971,-294.569342010539,-357.0502589713905,-973.5080845716657,-766.8335734159865,746.6157300181915,-940.1046267635573,245.7756353180157,-750.6977654466161,-12.247085837133207,-55.39032465588633,119.19178005243369,420.65792754362616,-178.7928762522335,82.8664470272008,-308.6784394829499,-167.85367795336708,285.40571852776355,-32.193640034581925,69.08665555975634,214.0758857705234,-94.32368726010428,-5.622492217878037,-146.3175847860727,-56.935532469560634,-494.1696368417249,64.77162256170513,-245.56410614947853,58.2444945778063,013
5006.789667059504,5.26146518924081,-666.1524889912741,-832.2838854011878,-515.9851802122871,-603.747625771828,1113.609788052184,-1004.7906042021501,369.9944690313207,-1070.5647638891005,38.09509199962003,-281.4465254747676,409.2335815743359,898.2940601729695,-24.236495557340636,179.3340065693498,-519.4342526324077,-427.5857088622417,511.7553483837852,40.364501093265595,68.63131131535826,352.7946625279745,-333.05776877630603,-64.64278764484162,66.54296044109658,-222.72558632716343,-770.7934247018616,360.4069784629724,-76.12894190710266,-46.57945833332908,013
2377.8482705675237,4601.4125043394415,664.9116055091544,1652.5765117940552,-1353.4021383733148,7264.497863021649,816.1844665722531,351.48537075271093,-311.0472740152406,-466.23976931622656,386.77043463163153,-600.4270762071543,-238.01402527646812,-658.9787696284794,-490.3326346311753,-117.93743526550018,-681.1289169638256,-949.2507115276568,-455.98009627606183,-173.86280914058278,32.088069903599575,117.62260311890036,-121.94222134061644,-1493.0572704542021,289.39042418407587,1279.2206843522686,20.7681864155549,-140.85281853645935,-147.13034592104057,67.66771429505488,013
2459.530615205095,4735.135641367363,485.00306789756166,1542.841253521936,-1264.9746731062432,6835.768183024458,507.278951986247,235.6751065787706,-197.52956214263304,-496.44614435085754,291.4922604502687,-445.4247206388653,-450.8553520163191,-722.532528915053,-442.9689472924035,-88.11058390665445,-624.7537367167191,-826.9595789951585,-690.5189682020135,-15.051555582541612,-235.74696471577707,-328.7205124997266,123.67041147873206,1665.7912449437754,-462.63701800659675,-1157.9484005843524,-8.746053613649625,95.71230967809113,103.01865082824861,-70.61603927262429,013
-3041.1284153896067,5.073797343175309,-391.53782594562847,-199.6038058593382,-237.73405792067052,32.373364412785115,-87.0985465734656,-70.47786411220262,-13.018917420952052,784.1548399389451,-51.080865965589105,-1241.5362937767434,851.6688704398827,462.5847344557541,-664.3642290894034,-105.29733563882174,52.40332221815113,426.51344241402666,-331.8055563165444,-196.33490553231957,-395.2912875511259,423.02992049202965,20.3954991854766,117.69345502563017,136.3398255773364,-2.6776849802737788,-61.69033061121544,-9.017700494314996,-141.61082911338013,49.33003309258658,022
-3394.1083476419385,287.60271635814854,-617.7040088053769,-431.6540775842603,-61.384173262855754,180.00379561109506,286.9525109460857,-55.83173838043581,152.5288102489382,514.4767955091017,105.32351242161315,-294.34009060305846,-196.09877586094885,559.4031698796705,-472.9908601270189,-69.81217927366033,-120.31827299486775,495.37635138816694,-343.7344248631715,-537.8490613957204,-309.55506546038885,324.8163085396827,-682.6671356159785,193.29592640014053,51.576744251544866,97.05162057133701,98.18494946283742,-147.16540854656225,-283.89729640791654,143.84233896675684,022
-1171.5341532581124,-2030.0578273368394,44.16264365626347,82.5251893649321,275.73850491792473,245.01620647877706,-288.29594221243957,-125.55093449781829,-149.12845312113572,223.2187431716487,-100.92982313830711,-921.1746938037231,1198.2898392453212,-78.96627619616943,-505.9048766434584,145.33480749053288,-571.3769969370666,121.03559691150026,550.5451875012524,-144.4391402288138,-222.05379727891523,119.49567396276946,908.4452396006614,-155.91373580273918,21.725053464420796,-323.8620525771921,-93.60332598635928,31.335216927012656,-181.59559231002802,465.6342288510563,022
-2002.7878276521888,-860.8348531238541,78.18918943810138,156.77144772172255,-96.29717227001089,163.37028780265456,-365.93931827945755,-211.28350400446672,-269.2613195284489,432.15844425214175,-571.8367958897427,-588.5251331600863,170.6779586453987,103.95127545925558,-320.00441608941617,74.83545778561792,-183.64236309723458,338.60438211603184,27.640801994153385,-354.88277108640574,-140.30593881701495,63.322984975456386,404.59977270449446,61.28772516512844,-383.33162923768487,207.57424608602346,46.88414667378307,-39.72869920837612,32.16423133399211,-133.56616427155078,022
-4026.355777269551,833.6282206602904,-1040.7122392837316,-817.126508886724,-37.430003438941824,36.47614261571492,827.5168464323312,-59.92049267380354,235.0016312259283,622.5784668458766,702.8989112545138,184.42428695013024,-1070.8565421405413,783.7169070503714,-39.26940425441347,-619.9136945232984,-226.88364900471743,-86.34419496222232,504.85156863466375,-47.75806225804818,157.4965910889577,-209.24666715980214,416.57234197664445,-42.00514540058139,-270.39028417598666,68.03422724213046,86.43297473056495,-100.44978761178261,24.2317408240482,-265.9887522413417,022
-997.4081095773081,-1744.1179660292148,238.05345776740702,212.26676420495045,141.5146224366982,217.75749895665442,-308.9953308638451,-287.43159604666323,-245.5376686360225,-63.080383656929754,-599.3299924639409,-214.24558506748534,156.12818920120523,-21.47606588709016,-98.58330282914258,123.2623557949872,-335.67220003868493,-169.68755900315185,678.7358584739226,-386.81839170386723,-6.189790123304003,170.9237114646315,40.04322062970768,20.21865837830888,-516.5236152375618,135.10071818248036,-134.27007850347857,21.31191955375241,-40.3079482728446,336.68241117106334,022
-223.3141261090417,3419.2427603480264,226.8865825228651,8726.996181441093,7992.587031202467,-2046.7905279472452,4274.3593962115565,-221.8682292995333,-5313.505782301232,-427.99856275309253,514.4484909338669,-459.53575260695396,7.794077694390094,7.399708468036391,50.38315950012456,12.767749853528604,56.348625144872145,72.44702670755781,-65.13019039302036,167.5030661082112,-44.83227217500358,52.2293461073891,-32.97403419817956,48.29658166184033,-43.789091768949575,37.139400749589655,-30.173548365437327,-16.827083621721144,29.829757177578742,-0.490358740729035,022
-1717.7608356188841,-1753.3980369510796,-33.46031955414895,29.686361650524802,175.96247904481407,162.14545539539856,-285.64030303961925,-133.1551326474067,-198.30199586016892,452.04514539135386,-90.03949683646596,-1117.7570782806288,1071.073904232017,230.78440226452068,-672.4320037270442,32.20745006842673,-616.8634548535167,111.33532551822587,688.4549883099501,-23.389542613607954,106.9057454427974,-84.09291061007161,238.03872319909448,104.13617149458625,-147.2445555378948,11.669400113467047,319.1066796779365,-288.9611572415476,-142.93926162940326,192.0257467633579,022
-230.44725143680924,2348.756923430384,632.8278243043369,7357.457671872492,5344.025173824084,-441.5019106781316,-1422.2086017516272,-889.4577631454002,8470.980575820373,-73.534032588792,-237.21136205777154,-592.6224460124396,-175.94189054547866,22.82422149703589,105.59232686111389,-51.93003054585627,52.13109503062568,-64.24399112482203,73.93760144237048,176.31078625942365,-58.405692602886866,8.383138265401787,-8.469905745629214,7.74991462583021,-14.96290819511932,65.78461617852604,-7.598045315121483,-11.013326750644984,20.520882896985693,-37.836002164334836,022
-2674.596477322236,-1087.8665423870918,-94.6643505218566,212.5366122995844,61.87989971845334,221.10396133473012,-960.5816639436076,-77.46656294484953,-399.0518739677267,580.9815227156421,378.1538518490272,-1120.7840589970624,642.901603471854,537.6399648514855,-509.9559410514792,304.64941175001735,-38.573734234186766,-20.623954229668662,331.86930927790513,-133.843069485654,-304.71322865038456,-67.91193663262064,-159.090144598779,38.04381559041375,-158.78103573627882,117.698262372286,273.43354019709966,126.60469844025201,141.43845487219804,-821.3052745791401,022
-890.3021428676344,-788.146643223244,-271.93842975680474,-321.47841808194573,-21.572236535130063,-5.348493301800561,188.58496362519963,-429.95251290396845,66.6487572709762,-1102.0970809515868,-362.8429825257654,338.51389554154713,521.0803412355818,-316.3984618062134,76.75234349669482,30.913293942395594,35.36227005172151,-150.14633192610907,64.08899317255283,19.24090031808379,80.8518352100004,278.0076448813119,-571.58857995958,-104.95837331713025,280.01957186772296,-275.0988319706194,-2.028942833792847,27.382054949077762,-192.21145695182435,-220.63993472246017,027
1239.9960107002942,-605.3780340254035,69.06107760987375,501.87227334121604,-393.14267275587434,-445.72950119321604,-1456.6769249757845,-498.7091071991099,-492.6358662071224,-907.7693432401206,393.22728848049024,-121.12716411623386,-68.97508838091797,679.9838941837228,86.56521185692499,359.6982909084491,-754.9709522468868,-155.9383214914617,248.76535947553984,192.63964488745444,354.1108554477068,-401.1441209976841,-237.6584358595575,-182.10416002812732,-93.15899142722742,-126.30072916814356,-253.76698540025748,-227.75281748713573,-75.30143178305583,38.51193269818462,027
-1196.6836973096342,-1016.5837076150437,-405.2410650172385,-427.41576265825927,255.2725346126055,64.26224812353576,131.02086238060454,-316.96274930584224,17.014244991209345,-900.8286819866727,-500.47258372547253,39.837490401058346,781.3109121407687,-537.0030523587105,-149.76231543630294,200.98770150262052,126.18308330610287,-217.69423930143057,245.38921321253557,-61.34858950690037,-23.239969061172367,-81.90469573217102,-66.20232288422434,-177.42007095671394,121.62641916974832,-305.81515499452144,-239.9381005577841,-230.6958085418882,-83.00186256725995,5.797806983651408,027
-723.2713933573095,-1210.0038067079274,-366.5875968328515,-244.0543971858729,188.52317362356376,-4.563683989100716,-191.97413026800507,-237.54324938822901,66.52356811885636,-1540.6859145965718,24.916810711772115,197.80862870687034,1168.5444523788985,-236.11504610378535,-45.00992839883196,242.10231840548565,-130.27614760514038,-198.9240606125946,132.0446935821365,32.07316952975492,116.1578661015723,212.1173135270455,-386.3423907530537,-162.05331436817218,153.3283013518502,-386.97025770635935,-117.74988424954027,-375.0534261603795,29.077634961095793,108.75276359185852,027
-1874.8104492438579,-1422.597136977561,-495.8111516825899,-584.2160041530647,472.5944596108632,118.52977903199711,436.79663748587325,-175.00449766762648,84.20486504777092,-187.2238149963874,-572.507995804932,-231.28123355040535,898.7813240887399,-906.7986920269359,-163.75630856910686,461.00399089196975,-115.61560315962862,135.08718255077667,265.4549393529744,-319.65002079313905,-644.3916001249966,-201.88203493462368,205.12143479717727,-185.4157503160581,92.64557663253217,-215.57865205649838,-162.44938749469281,-101.56524911329356,248.78305038500082,11.332439336134536,027
-943.0575098828928,-2152.2387230052677,453.46876340796035,227.85344750099944,117.81142596816561,193.15544983524657,-311.70109404761416,-95.94660517962737,-163.02591446490055,321.43927576358743,48.75797605912286,68.26240398541448,77.26324302235601,-435.8827003341715,242.41730004220997,138.2857690738325,-74.37384275588798,4.625671246259697,32.958269932431065,19.39234873706145,-87.16233085773167,-112.8164287988632,-269.0870711631143,-85.32826580859515,17.92957487271008,-120.73858894157874,-130.15303670324195,30.16830698767936,-172.44161426207313,7.906501377605604,027
-1536.798077909402,-1548.4107754858412,350.6938626276738,255.08840815820304,25.663472365822162,188.45468061424305,-441.4758571241469,-216.45135220720735,-267.83937092610273,444.4987849119824,-238.78191888164145,-82.19826850735085,-404.57450468858127,-96.60042766696934,20.159439571776282,155.135310366071,59.17980472605481,-28.54971443165083,55.32797371172577,-136.0529934954754,-194.32856050389708,-127.86726176304975,-139.0873910983327,-36.098862505858136,6.376483126017255,-50.66839776270501,25.487676886375148,-54.53294584526502,-159.86695475152408,36.01882829673236,027
-2072.8800722722076,-458.77680661760235,-266.92720814347905,-283.5359100012669,-166.75140112755636,-121.22084349828924,156.2924732763879,156.05596743016943,64.58030498097416,202.27437170425657,-332.5060909725124,-693.9084765784427,425.3862219713503,32.93674357268379,-340.28453053516233,291.96749911626665,776.625371941074,-42.22698370242339,-415.2637770740196,-392.6704627847489,-370.20989295336295,-241.03621654403176,-640.6929173153156,-114.06434045088632,-250.4989907038808,-89.98618520875984,-276.51502808527874,-458.7124300457142,-93.6733336034368,159.3777757289048,027
-4281.007868588381,1327.2655875567934,-1273.1829828365167,-1178.3004924728878,-75.0203053662992,244.1979709068852,1314.699632922592,127.25174807918164,352.5665723772426,1088.9221472125075,-18.884429156538676,-199.3837094646575,-750.3928458501103,-25.214957885387697,162.55556106676153,216.53307811306928,127.89487161100178,-44.07978070128344,211.59934972365429,-167.01303432117672,-453.31544876405763,-424.7221113837775,605.2913537602636,-432.9911391969811,-344.4638028427227,-64.64988103150081,-640.1927150523156,-70.25198731733542,607.1053928144893,102.94722641294813,027
-3679.1917173370225,-78.33712456895199,-430.8566521887295,-197.54484104259362,31.307610388387562,113.67451420424864,-302.13574006003194,-70.92221890036944,-146.91380584356727,243.40722739954225,279.2783830487181,63.840634167693665,-861.0375410295562,652.2186449423684,-139.892660125007,-235.98226819202296,-269.27887810856254,50.3736913113814,53.02086082544448,-112.68987893932413,131.03821056031626,-164.09552078426105,-343.13219800861145,112.04173818327533,33.84138032632857,95.8554748921602,202.6135956084651,-28.24596470248884,-3.199540937757006,-265.89088791440815,027
-697.5053144876513,-2745.667908608548,1075.8901601514879,1283.759669070431,519.6475934608252,647.8403615308204,-2405.9293000509856,-213.96838240354805,-995.365243762742,569.0847309808482,259.00855342822257,-139.11204811296594,-1593.4324233079556,984.6953433289676,439.7761645256486,561.1889468743628,-248.4306741981899,-612.0400158132755,661.9601417534043,-14.098102093263535,-12.88564266594363,-668.2334732182592,-621.1630546934372,-272.4884777608986,286.3710082461276,-357.4776470122755,149.30556411190912,-270.68344660790814,263.0532149585284,-251.67808851499595,030
2466.112026802584,4514.875241479843,-384.9256107048828,1621.795170221794,-1546.0927540813932,-2074.905368354648,-1345.6956429510678,226.6562473947262,-158.8955361362751,557.2305367790688,347.471684787828,481.44535249058,-147.54809606368934,-955.6218570907332,443.33837570385407,40.141991954568944,-981.764484331955,539.4497631304757,1.629553168603754,-626.3400152674317,259.942513484567,-727.4856921498429,-28.339592063175754,122.86029140859442,133.8538889966227,36.042974406633064,28.44744396971814,375.42133777808624,-356.66053748578236,503.35686389290686,030
4861.593020452092,-2941.9581501566386,291.9234742797754,-554.9419688924265,247.61029808913608,130.9939795687152,955.0158019664142,-158.10766713092235,320.7161523633784,207.04943755761806,619.8673124959658,336.5890848805997,211.20213821905725,-481.2617860805854,422.63785108767604,330.8849346242744,-789.8513882096152,365.3167123492355,-75.73751351566935,317.985746652702,-289.0914961454181,-617.6864638308571,-438.2589743684529,-244.1769277633033,406.35546305010274,-23.201955008379684,-215.75943680916092,835.8866920480604,249.71902642027982,-77.6475180034911,030
