C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,ID
-3887.045731966257,1647.7875371165105,-1097.7429288059936,-1150.856759778405,-406.074950109485,-211.22049263964632,1455.2051833857201,-89.2545152591471,349.1953490316807,1168.5587334842312,-198.29350380210968,-174.43180616403953,-1066.5646868543515,444.2342122677311,213.9753963485418,-516.3087019883983,-7.2286211970434024,171.14151269608766,-210.6569852248389,66.83272041571206,-103.16597370356175,-380.57472433916445,140.54776990923187,-55.54935862106211,13.777859270778642,57.02028804812516,-238.85388842460847,-52.76057361646953,10.578934130793117,-169.28570450053599,-50.08606401365337,-17.71303841372597,144.3676128727601,-87.49922968651303,82.66204203087227,-242.75754276050628,-57.872267729155745,-35.26217906523153,7.112884928376137,97.78511324670473,010
-3956.5767746380634,1018.5131595041722,-968.5111802590112,-899.4238532383288,-161.16453952962613,-165.74712296200804,840.4668459079513,-175.9296312493908,81.72274785044029,385.6945276557547,-1049.9960772908364,-369.7327815589309,-170.99638145687447,-265.2268254377663,190.71048621756483,-151.09436548682763,66.76233715014982,94.09720162890804,111.83516042954142,-296.6630858534001,-653.7988176021764,-371.8860241413549,-449.6223751296647,75.5685605994536,191.33828411309034,101.90634211326604,128.40156884490673,40.072097643344755,-58.9880754503377,-118.02401541909377,-132.15600126516736,48.64855525504083,85.04846585788576,-487.00124424373433,-67.4783036441386,-212.9090822117351,79.22850795493535,7.415741340855019,-76.75263786945084,-208.74302491588745,010
-4046.084847406665,1769.600247325368,-1211.3433147952446,-1373.0604720567608,-632.5202252708991,-269.38955059585885,1786.2090874836256,7.2164288077321785,474.25610917008174,2267.494750079592,818.6279850108556,-1030.3397807336817,-615.1846764645145,848.8877660712,-230.76293804462205,-1154.8316617787937,120.55224478958968,-166.26594650710464,124.07743629023638,404.8816924603422,-317.5335447812275,64.13058019126267,263.13018406984946,17.780200983102922,1150.688217035031,-449.49490031054285,-6.082133653915972,272.9871671779653,-242.6270188043579,285.9759785681107,579.5119887777341,-149.73910416514758,82.4298579671467,-58.36563531208926,-413.24913709588355,188.2915926429704,83.90555115881185,106.77032822888026,-177.05649142613527,80.86410288819829,010
-3368.886775462863,-85.35703027108117,41.81161943580578,368.7098701482273,-221.16714137202564,37.88372412508288,-1157.6943931386613,-176.7714674686342,-427.6870110918387,-1033.6904442912928,-817.5828164058887,86.78848567674528,527.4969933190479,-170.87630727421657,97.95029886977454,-403.5281351481081,96.09877781017059,54.8717552614434,-405.5491766864716,314.38160647845973,476.8147003659223,588.1212849882863,395.01886730257223,192.9014468125933,251.2320239907392,176.86793999003723,-97.97543641748486,431.7313920531005,152.21863178854588,67.22046464336913,74.32754150746307,28.162256118185528,-1.11758696585513,150.2208549059489,-396.8010241012509,-24.06366745100454,-111.65983608483077,-38.86384175868121,-252.29900317274905,238.89449060131966,010
-3850.044833633776,-25.875042311770056,-603.7762576451896,-155.23571456601132,165.02802296669867,6.5467115071058615,-597.440120664892,-99.18280622112827,-121.7633480645356,-1442.0390662740579,-624.0984704825661,285.5898795267774,1018.4243468067381,-628.6329320827492,24.140476782867125,-104.04766338810619,-68.55388492755729,170.17930356723556,-116.40422671823117,-112.9842186362864,-29.52549902364864,177.92431507843838,198.7571658984285,-6.590759196288537,12.863888078764637,26.049125179525216,-112.85896910996743,-56.55413980299207,76.55213688930189,105.73452061524985,-155.11525908813005,-59.45704715236377,104.49405977172216,349.3615272022681,92.61106319649943,118.59104054080137,-49.27765140175557,46.408147279137545,-281.8496507109595,-124.48366393847552,010
-3747.7702279979344,1366.9696750984947,-939.3745916829785,-929.8780578726106,-424.52024363976136,-249.48263472012482,935.1363622607386,-189.09430227094498,243.8426416499774,551.2195534523754,-1176.1756315502194,-569.8754299806044,-2.8144637941200634,-85.14466049018793,-33.377197548928265,-10.458474296191046,-2.227684811334091,457.8856242426134,-530.8003143282417,-395.4445506412625,-635.1331545097839,34.092831433309875,-430.71858696357225,48.43900347740201,268.3416950218282,8.932035163970799,-330.5681818103243,-295.13294023420985,-59.12297872245748,24.44604807357894,-444.2884528937554,171.45898164267484,-323.60710420740645,126.26533256183896,-88.46038637454546,43.80118383156264,405.49404968277037,-169.29332088246312,-151.14480261957843,-46.580095134687916,010
-3741.9331779450354,720.7495802770593,-514.697706168936,-293.1859020800547,-219.3663846786609,-96.30104131734915,-135.50164932967004,-229.03638083715924,-224.40354890210003,-338.22415150505225,-1311.600066057081,-237.48934869170293,217.28246628640366,-387.7686166779897,307.7148837485446,-190.95320224260482,176.71078353530893,-21.737165038623193,-38.47859508691374,-29.53337734142426,-211.16266021988173,61.44153209187991,259.5306705366825,81.89969870120704,8.495142833680188,197.0700184645065,-196.28263983205736,243.35954093274873,198.82554099716205,161.56046509483113,-177.74477828130432,-57.394057285114236,45.40962866033152,-95.14835310805238,-40.76410378263387,-158.36698479096316,-19.684203727638526,-69.54702226505059,-322.8203134283019,100.07506781199147,010
-3523.9910597403637,503.3595232373398,-294.62458146832586,33.30710770595931,-171.67937154884282,-94.77190685243274,-520.7595482924543,-252.88954166866958,-457.5412270693752,-404.34144705304345,-1346.6625997815302,-204.43235514694183,22.598025969635327,-325.2404247017137,402.1612856265103,-256.7896085441844,99.46951807697619,-265.2735589182561,371.19972529156337,-35.64156607666137,-66.42916461466355,-189.91719035193455,143.07724909852078,21.068358080686213,-86.50081628015806,154.7384341636199,47.260030223866266,227.37444555800528,209.94824882955444,9.969148724082887,30.519474370947155,-68.33106948727209,135.75577182457636,-75.3788411183474,-49.85640730378941,-63.09204563033043,-146.02515274882845,-1.4309496195490499,-292.0735695840016,20.0309387427537,010
-3775.509955315598,947.3683379965389,-631.9664661982398,-442.8067440293403,-290.57593848517865,-143.75404095083087,47.42281060397776,-203.98169056839166,-152.5379435385032,-70.49746666055569,-1405.448896686262,-518.1831401090367,161.77188461389414,-84.09815753828205,177.75262673495973,-54.50363250781781,-101.75855164375365,254.33098597306378,-276.16309123908826,50.10444878126412,-153.43245304534838,-167.39187140939165,389.261948009277,-15.044936967156426,5.298913763319542,134.8852293868773,-333.1393036904875,102.33692618079401,184.27608934299428,-41.4171337867087,-352.74830936858643,-256.64062117141714,121.98154886564197,61.508028910568584,56.443380405586986,-216.6070775931158,97.83469102449138,-89.79345350546265,-332.43477826470775,214.81335549162256,010
-3257.994459149044,28.444417709589725,38.229086030280754,245.80293363001576,-258.54402160886315,0.2618402389097079,-753.8401216353141,-224.22085293580798,-388.49319720742193,-556.9282765243997,-984.1935934260725,188.31322340078833,66.42381870120943,-471.30907179648995,332.9944929921154,-306.21392865413003,281.4412397719152,-132.6143290721022,-68.50604805399122,58.391236098853824,156.31620020789904,446.2477363365901,104.03970146083266,223.26653467309143,35.406087972474694,298.51270551809705,39.03246996845722,420.6358607643538,95.72461680910064,59.513323419564365,153.6590055363481,264.63562207696157,-181.07529049720856,-218.07899286066865,-293.67228016545215,144.12967625708387,-78.3513049204216,48.31187138829754,44.13716850099892,-97.729244967783,010
4350.460407198818,1683.9718963795162,-820.0216155764386,-689.2147283671112,-1365.7866809307793,-934.390154533431,405.598540496299,-1264.8281547233235,142.4126097621388,-1222.437903060295,372.14629132360676,-569.640393985168,240.52313709508434,1036.6255986294623,-167.31478259818462,628.2316464465904,879.2961863904819,-554.4545491931553,-264.9427970045099,481.0307498764063,-396.9724778107389,-244.9989131814092,126.35898917936588,111.5848818477505,-282.39630971443336,269.6168087226938,-159.03814802426825,203.6738581300037,-129.85565678894906,-75.9394276325065,-276.2979702590045,372.99319475835176,565.75982856536,-66.57655245116018,14.776507170885608,242.4647716441522,252.36679556347826,232.35714093393364,-25.970663078967068,-333.2092283575271,013
3753.4129978006113,3170.020772657797,-912.1386128608311,-229.72373087098376,-1970.3384173580116,-1584.3636036131145,-593.4056563522219,-1012.7860114632573,-123.66102220737633,-891.6111212505663,732.3879673555268,-645.2141756736773,255.1216256393359,666.2439994237834,398.39162694568597,689.3169511281318,837.7243787637757,-122.77437037870082,-453.0358608580663,360.4873577031074,-563.863771335841,-554.6310095299876,73.82579367057919,236.5596149970963,-656.9291587412727,515.4975741362948,-112.02628391975456,-328.91154847530237,-527.9321166189496,-131.6708920694034,323.9356740333094,-145.42471164004172,-301.7273913550025,-214.08972197576767,-447.4501814605593,65.85167678918347,-305.7114678559044,-126.85535919948246,-234.43600144214608,311.39628981667505,013
1175.3411012875602,3802.754289712195,-30.620275005668805,1177.54441514334,-2451.7424279766924,-2255.481500126543,-1221.4168406874928,100.1048131204664,-339.15175940012506,1176.6974486168829,538.6563343394563,-155.29693843055387,452.5585866204054,-921.2467448169157,810.5865826404425,-546.1910678915831,-497.98240082718377,183.3001480173004,-113.06072180526047,-626.238841777909,601.765475912206,-88.55205772142234,-471.3935889786366,96.73747486406448,-702.5319741487541,170.33282865947027,-177.51060891338057,-358.5093767321378,366.57804285481063,-286.36036101253546,-42.298161076109764,219.0236912007424,180.99439045301787,-212.89699172435493,69.26880235239301,-193.85303835406955,-236.20189405523067,-183.03554218006616,-16.35029142025729,48.35313091847492,013
1839.117277046997,4095.2844877562948,1.4148792242732757,1327.7424934537416,-2850.0065187286414,-1214.1354542133538,-1224.7441796783753,288.51329159903906,-352.01615843852414,2185.914797921565,2010.8546805289295,-1769.4001701513437,2770.319212173201,-46.62811045476571,248.13012118509818,-422.852678120145,161.34509911027874,-823.2484654862566,718.389192121395,452.61934731335214,289.05913395620445,661.094981988848,-8.59214870854699,20.3670765393151,206.72165960092448,-0.5474610522562681,275.1924959069596,196.3774922773412,243.3674746094796,-131.24741618113026,29.985981725605935,255.11976618888514,-170.9019916116787,107.08393421010146,219.73699724185448,-342.56570186990035,145.43086241894423,-110.09300270713787,54.28717949184877,-70.61019138447027,013
4536.48849325815,-3123.61210668636,160.43357399370052,-1113.3824671111495,486.67689260443666,65.69414678893398,1940.646284548639,538.6473905723964,634.0971873338636,20.778000363497128,-283.24969429383503,-58.327679787494766,324.24390177486555,-78.55766066879517,-430.95300237903274,-314.14238685111377,498.1334326090521,-207.66768853375234,-61.14544316254753,-13.213707299753619,917.2564800214651,-608.532449742822,-296.84290819295103,246.08724796759572,220.5036106438365,257.54514738928685,-148.9726495671757,-258.47188759764305,703.5738531162318,440.2574013475369,-187.6687783155358,-338.1157464261882,-244.74019857699759,25.82832393300221,-354.29586179004656,79.75332813385519,110.83765324976153,488.1068281589514,289.79264048531326,-89.70102055073977,013
2601.679590314391,4670.120849194618,246.15610351659907,1123.340730343707,-1131.5626790192132,4721.44100641818,-132.455944043783,47.57698639463365,-288.4705171221168,-171.53537592303215,180.35812806223234,230.5473855566303,6.127594394290353,423.81931613275117,488.32478889744016,645.2177500314033,1619.3691622259025,2821.542462365591,1765.6904067647706,175.16835344392751,474.93932481797344,187.45533293641455,-117.51939750252876,-93.612875461649,107.98381915833987,-227.2797617200656,-98.01586133586217,10.197713052986522,73.73535469799468,0.7210323984200323,-56.00769407990593,2.6333509257017216,31.175454456749673,-72.24185124455306,-63.385372670492934,0.3251922147712406,-39.98671720997714,-5.252120237083515,-35.367693555287225,-21.008753811073515,013
3733.9862445604585,262.6376429526706,-294.5693420192291,-357.0502589450011,-973.5080845653363,-766.8335733061047,746.6157292966536,-940.1046271867808,245.77563344799276,-750.6977314424064,-12.24704636462483,-55.390379647882824,119.19164659670858,420.65851990871664,-178.79136342330477,82.86672167245163,-308.6882417677766,-167.85059175898692,285.4083575879509,-32.18898600395128,69.10154006332073,214.04412945022557,-94.30525425513048,-5.721455614017093,-146.6631393391873,-56.72048092149313,-495.78924588553656,65.45512603245639,-244.45683937083493,58.06748732210222,80.98569298513526,17.48328655895376,-33.25091201449317,-34.35868448657635,77.14857826751228,-41.91193683219508,29.753733354124154,257.389213355903,32.90618854780317,-10.034333811592456,013
5006.789667059434,5.261465187791432,-666.1524889908193,-832.2838853543828,-515.9851800774842,-603.7476256832025,1113.609787200882,-1004.7906039000558,369.9944683114331,-1070.5647185647213,38.095139550064225,-281.4466184931894,409.23340690044125,898.2946761904888,-24.235412648887543,179.3402419026185,-519.4331998549052,-427.5791725786438,511.7548687756865,40.34876291294588,68.64810226296159,352.69590631116057,-332.99678652560675,-64.76312779828127,66.30281045165069,-222.1765023139816,-771.4933707122278,360.9657073435741,-69.92870917103777,-46.96099285751582,8.14198572459455,-37.21791954095358,90.37301309901059,-37.824019052388266,-86.64716578266446,-8.03914407965083,23.246068958998276,86.50349236277671,42.22754733018112,212.58169989617727,013
2377.8482705673737,4601.412504339672,664.9116054998345,1652.5765117976916,-1353.402138432465,7264.497862997137,816.1844668586143,351.48536987161845,-311.0472750278591,-466.2397558885754,386.77040517580997,-600.4271205609384,-238.014087980838,-658.9791273706254,-490.3323661233236,-117.93928027478155,-681.1315232246285,-949.2518430822475,-455.9788017364115,-173.86158577208997,32.075224900740416,117.63620632830741,-122.01698864460572,-1493.18403615085,289.2869895054829,1279.2952435494658,20.373538757512264,-140.7119050052127,-147.99192266272888,67.12040911607257,33.00208966169159,-48.05103189015413,90.31241988543304,-53.70942252373393,-30.29998164411977,14.011480667371359,-1.32649031991975,38.249425753678125,-1.3282329034183427,15.843193525417295,013
2459.5306152050016,4735.135641367149,485.003067901261,1542.8412535211085,-1264.9746730703591,6835.768183060716,507.2789516949276,235.67510701269728,-197.5295618384267,-496.44614933322845,291.4922792549003,-445.424697262535,-450.8553345704419,-722.532275358179,-442.96902323097083,-88.1095499546705,-624.7527431787618,-826.9588224078001,-690.519648287257,-15.052612011053474,-235.73912969404466,-328.7314915892417,123.71592575723967,1665.8611271195045,-462.60265079349404,-1157.9652414902182,-8.663158340793906,95.69003738776448,103.41381723081774,-70.61857667264579,6.264794923784189,-4.7763887593844485,-75.7681676740918,18.36094605471513,-25.57900172517884,-18.308575596965856,20.83874432784146,-34.98087770113091,-23.27520703947664,3.0138653350847973,013
-3041.12841538965,5.073797342198376,-391.5378259452346,-199.60380583501671,-237.73405792599743,32.373364498538315,-87.09854701634377,-70.47786393043593,-13.018920569751554,784.1548374638373,-51.08084813059414,-1241.5363594974938,851.6687461695562,462.58582024550486,-664.3642003700735,-105.2987239920649,52.40131442955526,426.5171299896345,-331.81026267080085,-196.338466896131,-395.27839650179243,423.0026574736,20.36731252292825,117.74919201392332,136.27997871497934,-2.9037048334793445,-62.096956935655754,-8.150101858975724,-141.10170440313755,49.52105071343465,-199.4744733302582,-118.30234756705957,114.68225413436653,46.648499863296784,19.916934952494795,20.561951352776763,51.15524737237643,43.97799972664812,206.23025076157677,-30.905123514837186,022
-3394.108347641857,287.60271635822505,-617.7040087923671,-431.65407760338144,-61.38417318656372,180.00379573355474,286.95250938081483,-55.831736498093946,152.52880921234336,514.4767896302479,105.32359298919697,-294.339883536149,-196.09883757505682,559.4043045194842,-472.9918434544761,-69.81073101375765,-120.32270889980407,495.3851887753916,-343.7338089721742,-537.8413526764592,-309.5306551455731,324.79020345678776,-682.6470228177178,193.5681095867386,51.81956855816622,96.30257850182406,98.56023468559268,-146.8560246225721,-282.1341970949366,146.3968476622313,-230.89271164496722,-159.1259289561376,170.66305309207095,346.30306008998053,175.4112946507358,-68.88076666840472,-232.96499937279395,90.46493478128795,-94.71346503153714,-0.8075287972202307,022
-1171.534153258,-2030.0578273385895,44.16264366733958,82.52518935037173,275.7385048120793,245.0162063115175,-288.2959413579072,-125.55093494470758,-149.12845078269905,223.21873642667668,-100.92978416405144,-921.1747089564292,1198.2900076617898,-78.9657816847905,-505.90393575459234,145.33431918002697,-571.383188382433,121.03393458382858,550.5442972476022,-144.43080090799097,-222.03328275746998,119.57245534565065,908.4904362816551,-155.89066350329523,21.779688179733416,-324.1841440695297,-93.05033495059139,31.370051193852564,-183.76597064109737,467.4240580088393,49.71181406280011,-645.3754611593635,350.09898855576694,-8.273109108213733,66.75058210394572,200.3100601260078,-30.653893624033255,-230.62683296136666,264.6542293247912,-4.427914798776723,022
-2002.7878276519766,-860.834853125387,78.18918948602654,156.77144770056256,-96.2971722494235,163.37028781999692,-365.9393172297879,-211.28350183645136,-269.261312663135,432.15837664541533,-571.8366619978557,-588.5250933894732,170.67835962491463,103.95253628908922,-320.00250573249355,74.84031661478394,-183.64471681595913,338.6036612744196,27.63817432523023,-354.8602165163675,-140.25429061552862,63.41195999294398,404.8978904748978,61.72405533561188,-383.1833985444534,207.1018009551844,48.76680142859773,-40.22862216056246,30.563763435728966,-126.8884320434381,-313.8595703323069,-170.41980068420514,-127.16572895839657,-236.67379602876022,170.80237239744426,142.73053003472546,80.505370219809,-235.95402422558453,308.7278351856715,-107.36479818178464,022
-4026.3557772696163,833.6282206628712,-1040.7122392921578,-817.1265088812521,-37.430003210063774,36.4761424783083,827.5168440075694,-59.920491828989,235.00162997028102,622.5784655285543,702.8989608989908,184.42442366217628,-1070.85652415099,783.7162262149805,-39.27172405617258,-619.914261281501,-226.8879510634404,-86.33549582935329,504.85723769596746,-47.746471225805905,157.51112377455505,-209.38579552482435,416.6724842916602,-41.96223050302525,-270.4704849664963,68.08404593039283,84.7753410393313,-99.81686315721764,28.081387637209353,-266.7501812596749,-164.07570209308838,-56.29260415880659,63.03606280430842,-251.7911846100152,-233.3470643831109,69.05929226245304,-153.29339832961415,83.06237322856914,229.7236014624124,-106.19071148629483,022
-997.4081095772627,-1744.1179660304701,238.05345775930004,212.26676416867952,141.51462262671427,217.7574990391126,-308.9953347437319,-287.4315951945398,-245.53767047019267,-63.0803818755123,-599.329813193893,-214.24540972740095,156.12823941047552,-21.474788503659983,-98.5853664763307,123.26417080178702,-335.67554396983144,-169.68159797520957,678.7371127675904,-386.8268977943253,-6.142205219018106,170.827410039135,40.15860218379162,20.48468013990007,-516.6519096185466,134.93392494424418,-134.99281229591855,22.061549653875698,-37.09338539092352,334.39009502580717,-281.4647538547817,-150.45735103332788,35.67334400009671,10.219620529329376,172.39011196935243,75.16036410183894,74.40261037157293,-110.72748723677049,175.93123861717558,265.53406327020326,022
-223.31412610911153,3419.2427603477195,226.8865825231365,8726.996181438482,7992.587031180835,-2046.7905279695615,4274.359396184817,-221.86822954926959,-5313.505782017669,-427.99856478415114,514.4485003705265,-459.53576600375646,7.794100601858081,7.399782805962361,50.38336576019708,12.767348715250137,56.346301621137734,72.44675158573627,-65.12988241038191,167.50529367118963,-44.828948133812524,52.24155533308639,-32.96502891202126,48.30869512040848,-43.81862659002422,37.10976131269302,-30.261461363381237,-16.745993930163305,29.38453127799223,-0.6713900064678388,6.530107896451289,21.19902918651249,-0.026817915755918034,0.1568895951281429,6.210188154843028,-29.553634847527537,-0.014196772405243143,-5.03193189681487,6.386618373768161,-6.817297670024928,022
-1717.7608356189767,-1753.3980369482003,-33.460319593873514,29.68636171538256,175.96247886156428,162.14545533789064,-285.64030095834,-133.15513611715514,-198.3019983080075,452.045206558183,-90.03975282678724,-1117.7573154589627,1071.0734472073575,230.78249014377877,-672.4294047381651,32.19981412785716,-616.8778299910969,111.33244245156344,688.4637019788289,-23.366844636952237,106.82813680750245,-84.07013243013317,237.7971368319148,103.53601107066696,-147.61270372060343,12.339452514359383,316.202309833953,-288.5028038408646,-143.79229506123116,191.35592167847278,-281.22052952869126,87.97359895784437,-299.15373766404514,32.74318969493164,29.180998669948952,227.01673481491602,-116.52836296126439,100.46441017038505,-241.63210368827868,-239.09683705970917,022
-230.447251436856,2348.7569234301945,632.8278243053932,7357.4576718712,5344.025173822682,-441.50191067759226,-1422.2086018227221,-889.4577631710107,8470.980576136844,-73.53403480200573,-237.21135540597322,-592.622444398359,-175.94187249765918,22.824285813897756,105.59244370286139,-51.92992390194158,52.1301951299386,-64.24417808925949,73.93756451354047,176.31181994111583,-58.40374037955639,8.388127385425417,-8.454752430005916,7.771217155972197,-14.97970353189442,65.77219914388924,-7.60696801297088,-10.997987768098623,20.237317670870265,-37.92357567639755,19.06982647946105,-3.587734205977934,-9.080255803740094,-18.182245750486704,5.084207840731292,-15.013949472961942,-11.823484228060885,-19.34537265226957,-3.057326369707621,-7.944172282589173,022
