C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,ID
-3887.04573196624,1647.7875371165628,-1097.7429288077883,-1150.856759783736,-406.07495012174377,-211.22049264802192,1455.2051833439823,-89.25451537992353,349.19534896447885,1168.5587324842052,-198.29349782310805,-174.4318148339897,-1066.5646724840576,444.2342500395836,213.97520912234523,-516.3086824486674,-7.227658346518628,171.14071554504156,-210.65704333146545,66.83235092603299,-103.16448721326691,-380.5733366951869,140.55663932794042,-55.56029961483275,13.82018172987762,57.0330638830058,-238.84307686024846,-52.66364293226362,9.934787606735886,-169.62476930652508,-49.763970638529685,-17.29552373616796,145.34911819685001,-89.58928836936883,80.26824391886403,-247.57375040014443,-57.51227940084515,-35.53813793312284,7.2006819202421815,75.39251096051139,-111.10492756972015,77.16140390373621,87.17229774747653,57.92746145583588,65.66739162546801,-182.90193388077296,263.7679355113005,-7.18821718461819,187.71991178354637,69.08811289188571,193.33483855075303,46.74456782739589,130.63604231497595,-88.95716824165305,54.50310710848995,-270.7862290209151,151.71808534398826,52.065781748662594,1.1187939493819101,-0.9955853424347358,010
-3956.576774638037,1018.5131595041752,-968.5111802549507,-899.4238532374868,-161.16453952380584,-165.7471229582594,840.4668458176109,-175.92963114277833,81.72274835058133,385.6945308272644,-1049.9960608545214,-369.732772754844,-170.99637395976282,-265.2269113673796,190.71020328301907,-151.09421029209798,66.76223737611416,94.09811011819754,111.83595789853516,-296.6631020683912,-653.795344823653,-371.8936597454428,-449.613979659532,75.59727317266274,191.32397538891777,101.90035846380148,128.46793156096578,40.065907413768706,-58.486917323003595,-117.9908271153732,-132.71804976246946,48.31855926439687,85.83054722074355,-485.7555511160924,-64.54468339607713,-210.3184887268459,75.30288577240407,6.0986372765827195,-73.51749585080645,-205.15428025174802,67.66874199057428,154.64729157177018,-51.91837562557921,109.3864025710935,84.1441593675891,-70.98793088563839,-163.3959005348686,120.81766352086822,-17.78779053048979,63.21929757383569,41.74312421835133,33.94757978461491,165.4651871018592,21.068092908450406,-25.10974734456186,45.79932591420681,-29.653034780584665,86.74380120925632,-102.8902918340913,145.1941614976542,010
-4046.0848474066133,1769.600247325355,-1211.3433147948988,-1373.060472059629,-632.5202252677526,-269.38955063891297,1786.209087466572,7.2164287758898285,474.2561096811964,2267.4947554067053,818.6279916168855,-1030.339780357204,-615.1846565252727,848.8877322312362,-230.76313063915117,-1154.831570688329,120.55296246443832,-166.26574482428765,124.07810642535887,404.8792745071739,-317.5324974131056,64.1312486339938,263.12517005789437,17.759038651982173,1150.734869240898,-449.4874136889106,-5.99430207300911,272.94708359707727,-242.55452258131567,285.8408808666002,579.3015600475995,-150.5476515397081,82.70493057294561,-59.14960691998874,-409.46859886150736,192.2172199534983,77.40304768382845,107.98760669949138,-169.43115062555907,75.43678610259373,-306.42644074104516,-282.6739016409785,-141.42967240684055,-177.45526126535466,15.652220331392282,-50.27069084765396,27.834790215107915,147.08600660148517,-80.53354984774953,9.440221297939361,-8.10451470790347,-27.002482585137614,-32.5411018681597,-36.11717436523168,-199.7035283426975,-6.501747004208783,63.6441370606194,-79.44623897117562,51.194894807756334,16.65912570802215,010
-3368.886775462866,-85.35703027083989,41.81161942463974,368.70987013578355,-221.16714137742755,37.88372415129123,-1157.6943929476836,-176.77146809813954,-427.6870126252632,-1033.6904595982028,-817.5828656534345,86.78845840424137,527.4968899534908,-170.87600433182922,97.95097217331183,-403.52906409029816,96.09728222343053,54.87026197826273,-405.55063721848836,314.38624136328565,476.80950910279677,588.1330863998677,394.9529089740616,192.82146606841383,251.18367015810546,176.96220399736387,-98.26744286366548,431.89451302636047,149.97769079725234,66.8143880469019,75.03344726862639,32.33752517503298,-4.438548923836913,135.83482011876532,-408.46352726317104,-25.89876382917983,-98.70455131849734,-35.25314342946491,-271.15450224096594,266.85200956766835,298.7254499317603,-363.0286944159231,238.2942722313357,422.033382147704,-227.80119501123121,155.69199752616578,381.00285646606557,-315.46201867679474,136.66148515400835,18.300744223979823,-76.79387339437498,83.26122534138332,-42.570781562720235,-189.2462007467181,-13.703800080473444,14.853868700453912,104.82049535611203,-29.70343947420866,7.683244541371498,81.71036897378812,010
-3850.0448336337663,-25.875042311628142,-603.7762576424553,-155.23571455431107,165.0280229768232,6.5467114978385945,-597.4401206044924,-99.182805740392,-121.76334778503163,-1442.0390641697788,-624.0984599715202,285.58987766475263,1018.4243909902276,-628.6330084340557,24.14038229587928,-104.04786873724872,-68.55312336739004,170.17912964970225,-116.40479643586664,-112.98634592802448,-29.52396823521294,177.91917318559257,198.7808161091979,-6.571362067452876,12.849631065346037,26.01727698767133,-112.82326204604163,-56.719342611265276,77.18060670457454,106.09391354875247,-154.9785028381832,-60.87076642816239,105.30517983833413,353.43071574130056,91.46793771604463,114.52888642845059,-51.40457943173871,45.47187357428019,-271.2883935362338,-140.89303185219916,-158.11046732561587,166.61964948846637,28.47082404537942,-144.2284958798245,268.65538393122335,6.582228989733988,-54.364645145548494,58.67096311683304,-34.942342556717,14.527840335637991,38.10075283204557,-118.99468799554306,-12.921005499495736,134.57091864656255,-73.53497611681904,-41.643182588171506,21.954506221654004,48.648382834904,-172.8982527687638,-58.23330431617905,010
-3747.7702279978866,1366.9696750987187,-939.3745916818178,-929.8780578723016,-424.5202436298997,-249.48263467705976,935.1363624014049,-189.09430221566538,243.8426414836735,551.2195474270393,-1176.175625655818,-569.8754421122206,-2.8144832150464527,-85.14461032286056,-33.37718040085188,-10.459041142026926,-2.2281483860460236,457.8856520942138,-530.8003929104865,-395.44223349511736,-635.13313864782,34.093535654351186,-430.72951963076565,48.451384803950916,268.27761714637,8.932476770907329,-330.63296174411863,-295.1299871821869,-59.243786153290266,24.74650898721409,-444.267126596534,172.9126628669521,-324.37306853141956,125.69597748421158,-92.37234030161916,46.64289732256848,404.7698333991439,-172.18198023145825,-151.3845002346083,-26.282965899876714,181.87663718028386,-339.1226319148063,74.53625115294375,31.563935312434342,-87.07767066122099,358.51773949298405,-98.1213065340682,55.92422607381477,2.0165397188441814,-9.507453437060583,-243.34889877966432,-39.71102412124113,-91.16819747975299,15.62073724315804,2.9720018633022893,93.13789238798667,-178.610377985094,-117.183487262632,-27.38523653024404,-173.27028493999342,010
-3741.933177945033,720.7495802768867,-514.6977061659416,-293.18590208156365,-219.36638468792452,-96.30104134456276,-135.5016494652443,-229.0363807315073,-224.40354861937718,-338.2241446952041,-1311.6000500419887,-237.48934313240082,217.28249445618545,-387.76869111612353,307.7147021480083,-190.95280084904778,176.71132686162838,-21.736628318315898,-38.47798000610741,-29.533241769648477,-211.16271106506966,61.44126904071503,259.5430829482317,81.9271589565637,8.507390512068413,197.04608489916515,-196.2320715960659,243.3087616809073,199.36349222806606,161.5499761779908,-177.93961182801854,-58.14508775563407,45.26398169459059,-93.62208137837449,-37.47216636219675,-156.39098848194507,-20.993659855446655,-71.34622750013823,-318.24993509065087,93.74559651481536,117.49215407643112,76.88040728263447,70.70599025509011,-40.346788741753954,8.386063768102986,39.54194750314247,-45.769398787383956,130.67489681618878,-82.43578314327927,-37.06943928985527,-46.58886533330031,73.83834347318444,158.12562318327002,17.47520340277718,39.29351088210737,-32.96777288547064,49.77061227863367,-67.95600445524198,66.0192962609214,-21.348621373864425,010
-3523.991059740365,503.35952323727975,-294.62458146561534,33.30710770266993,-171.67937155703137,-94.77190687401549,-520.7595483682467,-252.8895415531794,-457.54122679249485,-404.3414432403685,-1346.6625813566957,-204.4323594167046,22.59804168205279,-325.24045299293863,402.16097572986996,-256.7894801360388,99.47030641889957,-265.273158156998,371.2006356375396,-35.640699414670614,-66.42627904354268,-189.91922206030856,143.09220577034674,21.096719113324177,-86.50054365135378,154.71930324421254,47.30905202973904,227.34834152325524,210.1871795325491,9.927234339202368,30.193126141586585,-68.99372624137104,136.35892102389772,-74.89373999006881,-48.15158324744649,-64.697340438783,-150.036256837163,-3.5759099336919906,-291.0307653184336,6.775420719919916,35.44228118118656,294.1696687442998,-111.00248847330539,-174.71328181807573,-19.239454699628656,-241.83349620870095,-180.32253457826076,144.85736793921677,-10.151314597010753,-95.24011085420236,1.5016018334633587,76.78362999142703,59.49705256317944,26.470616767178043,44.302443338336396,-18.959858879482837,97.44522342985375,-39.11470894134526,11.114044313268822,-12.979128943906037,010
-3775.5099553155837,947.3683379963849,-631.9664661965176,-442.80674402157473,-290.57593848812996,-143.75404092502515,47.4228103989892,-203.9816905203358,-152.53794384213094,-70.49746261847221,-1405.4489000843805,-518.1831148098728,161.77190365218652,-84.09827994341182,177.75302966161752,-54.50302905076698,-101.75974074677775,254.33188593665054,-276.1643424381382,50.104824240823234,-153.43832918546732,-167.3927789513527,389.2671303550569,-15.017083741856577,5.285024165200814,134.86230191850078,-333.17445786457523,102.26589675985831,185.2987924544931,-41.265255187155134,-352.63648824654626,-256.9229654808079,119.8959418394703,62.799113467498266,58.71382717835422,-209.90130564869986,107.75628771955496,-88.90555404655788,-330.59474980130926,226.12594101152516,80.96000142299461,-67.5853389783035,117.10632615105429,-103.31025536803075,75.17806251004468,-77.74497292523235,49.509490801264604,-44.480689113572915,-91.42211073925249,23.42692067663433,-60.93168357920152,-28.785274019065557,199.24247510516054,1.8116676848731135,57.32380353465271,10.435230059711046,-185.8584222280897,-21.284848602549506,-74.0576175401146,2.337390558510104,010
-3257.9944591490225,28.444417709772704,38.2290860296466,245.80293362737137,-258.5440215960222,0.2618402410240342,-753.8401214581999,-224.22085291236976,-388.4931970863333,-556.928280738358,-984.193597966035,188.3132074068581,66.42377919535241,-471.3090191478213,332.9943811717071,-306.2146241087006,281.4411596082574,-132.61465215205615,-68.50491018309829,58.39219825867145,156.31973834755775,446.24582639632,104.0212933548455,223.25041333209109,35.376310824401045,298.5450783108879,39.009631577583384,420.61968464736924,95.12191989922826,59.53446545175996,153.38242770111205,265.68511565685,-181.0453079944155,-221.11939982798623,-296.2942441976789,141.88621227983413,-83.71567380145316,48.326418276143066,39.980332805061984,-102.9973282510964,25.73658294738178,196.8098140625933,27.344553792204618,6.819364581592275,14.650021458253953,-132.12997102378796,-67.5630689080101,35.87708068692258,87.35827399492632,-13.690253323008427,-13.041487964939048,-2.7238080792184713,-7.262617813566687,136.46550173756745,-132.98879178919628,110.63925798152778,78.65250827305663,5.244765822013439,8.820717599461346,49.421769194815894,010
4350.460407198864,1683.9718963796008,-820.0216155788569,-689.2147283739557,-1365.7866809225704,-934.3901545538645,405.5985406042786,-1264.8281549130538,142.41261007776006,-1222.4379054837534,372.1462894321468,-569.6403948882529,240.52313614175108,1036.625674559921,-167.31498699253652,628.2314256960207,879.2967557055005,-554.4552673710427,-264.9425247503455,481.02771204872806,-396.97142933061406,-244.99632508275815,126.34449929260403,111.52602780387886,-282.3380370079129,269.6538462606096,-158.91404274756476,203.74450831674133,-130.6096484923437,-76.18091982333856,-276.20807631185676,372.40880302443406,567.8786227037766,-67.62504843767688,13.915698803837724,241.35857706264298,245.48601062648444,235.33369903711386,-22.175935302907867,-342.48995448475006,272.64539361088634,-98.80300439837131,-11.383026891706708,-208.4699346725031,-172.27209959873474,-2.997157762479387,290.5978272843356,137.0130539657156,23.467973465209603,24.006797393039868,-11.203362041545203,-77.51379317742516,-85.08769478362541,74.23749056661136,-126.58032658965607,-197.51023376975903,16.50153908863855,-87.40739955839632,63.33938588045937,94.65987651123598,013
3753.412997800709,3170.020772657582,-912.1386128575941,-229.72373086176464,-1970.338417337455,-1584.363603510765,-593.4056564403937,-1012.786011514883,-123.66102257175619,-891.6111288405152,732.3879555306319,-645.2141238020948,255.1215911739469,666.2439081482763,398.39204966259405,689.3174093851527,837.7219426640919,-122.77262388313054,-453.03728485846943,360.48986758882967,-563.8736062547484,-554.6439463073145,73.81497730538304,236.6140183989994,-657.0125231418554,515.5137812331792,-112.12234381095223,-328.91602737840947,-526.7884574226915,-131.39534123798998,323.47757812656,-144.5089831693862,-304.1981138775431,-214.17382636723212,-442.7711591332662,79.01828989047432,-294.3913929636637,-128.83714639464654,-234.82565058247476,329.68969412299504,-256.43642095635244,65.71783104501492,99.76359125607941,-68.93359997482422,114.0005639637055,97.51507956218191,-181.94688236299805,-329.4311215881193,-152.68176590950546,91.54461008803,-51.561287808437584,72.24885677747386,-194.97766526074702,148.58808284215405,46.04441458893531,103.76712132004336,31.244277233236822,-11.457655303363175,43.64099403966053,19.439052192132763,013
1175.3411012876234,3802.754289712326,-30.620275009734325,1177.5444151300696,-2451.742427991145,-2255.4815001913034,-1221.416840624942,100.10481287861414,-339.15175931308727,1176.697451496504,538.6563400021487,-155.29698472517669,452.55858658985755,-921.2466348826922,810.5863119382775,-546.1916501749562,-497.9810132723246,183.29919060736995,-113.05947908253094,-626.2398606874754,601.7716601535722,-88.53977905417808,-471.4072109509745,96.67459547674369,-702.4640432777202,170.35692151904445,-177.4642845306858,-358.46487211952467,365.2919541461415,-286.770046244597,-41.99245689106463,219.59189348074847,182.163778413424,-215.90810959770167,66.79972541568176,-202.32646173810684,-243.33616493565316,-181.97686586208297,-17.403988626620215,32.81030955253116,-377.57900874271394,-284.117668505439,-33.358753480007444,48.58859095392379,40.17191677609435,-54.30377652204605,64.5062412876101,128.38270326333102,-10.726451503578767,152.2049711312632,-67.15874402890394,190.56681360328108,-72.4212680725655,-296.79654427050764,-255.26848329255927,-79.43143052862672,-26.379284101411464,-50.67747435586167,49.44138334003081,80.07385586393488,013
1839.1172770471048,4095.28448775625,1.4148792240416774,1327.7424934646976,-2850.0065187179725,-1214.1354541763073,-1224.7441796696357,288.5132917195318,-352.0161588723172,2185.914794051251,2010.8546624906487,-1769.4001483842676,2770.3192134757182,-46.628143643259556,248.13055696353362,-422.85255515510823,161.34389608668707,-823.2483944534074,718.3871963593656,452.6188700428472,289.0518896954087,661.0923394139644,-8.597344769892022,20.369853518699518,206.68137548542163,-0.5497109368868465,275.11443170733463,196.3176182682447,243.68142217728604,-130.99202351907252,30.55035784295982,255.6056086247698,-172.22799860195548,108.87792000736621,217.49851211929428,-338.4977395793524,156.47474865023418,-108.10684189740292,57.08778839834136,-56.562081232654485,342.2456522932952,139.19496978322363,168.4055816121148,-16.661313230445607,-84.74107782883394,-127.84047153589265,-31.65648012640191,-74.59464877951446,-115.29282348949268,33.10619768039193,-95.57090403015779,-148.03822669492786,28.616808900254867,74.94957502356509,111.47991749668843,30.28839795859639,-8.344778551603689,56.025345666685666,-42.978978159185374,-60.484428172113546,013
4536.488493258071,-3123.612106686449,160.43357399389654,-1113.382467102105,486.67689261053374,65.69414686649446,1940.646284540871,538.6473907007662,634.0971863716061,20.777990801746885,-283.249703880989,-58.32766259188096,324.24389710864324,-78.55763588831117,-430.9525089222336,-314.14253530282895,498.1322658435145,-207.66765704542388,-61.14802324437504,-13.210751695159752,917.2470762195503,-608.5366055735528,-296.84451284513494,246.12084110759724,220.4172080282917,257.54958293861233,-149.15873627364786,-258.53365102583837,703.8080525274189,440.5331460616275,-186.98888797505853,-336.1671923952064,-247.84542141917822,23.146079721730406,-354.23351323553334,86.08717139324311,119.17205428768672,487.94748230292726,290.6707795026786,-77.35114037791395,-20.242001460459438,63.52979212208933,254.34278420717766,216.26603239711918,10.223739810364318,-291.4774629109073,12.82583264092352,-36.351654482706955,-306.0865047563923,140.1392397756394,-172.0381732590534,191.10884104684368,-72.7929997819824,124.60476972525794,116.04356208360177,-160.18648376732813,70.13998867735343,-51.478264460704146,-39.51119455162858,2.1766079816758372,013
2601.679590314498,4670.120849194639,246.15610351637378,1123.3407303431688,-1131.5626790201604,4721.441006417424,-132.45594403559107,47.57698639172623,-288.4705171629626,-171.53537611506442,180.3581289255892,230.54737953484678,6.127592046511393,423.81932544371085,488.32477960942606,645.2176436332776,1619.3692250718582,2821.542386482637,1765.6904976348708,175.1686310668167,474.9400444586304,187.4561299605085,-117.52084360472823,-93.61478597253117,107.98148253204482,-227.27800292262387,-98.02713959473529,10.196749579435167,73.60805268355622,0.6950630473517199,-55.97142940096793,2.9139505739323734,31.00061513724805,-73.15849829585065,-63.44033462702788,-0.286462625418654,-40.70646817838744,-5.113395598893719,-35.57671745371146,-19.594450593576695,-17.807889603222623,-42.93207652719647,-20.523869922119747,-7.509782213513722,-25.7532253881851,-15.324935034647417,29.375817271141763,36.009797259530195,-2.1878470866692084,5.7702727427932325,-21.71827300888638,10.330672944415703,18.562613556601942,11.428149312158355,-18.066417667846736,1.2756642978854316,-12.40969508723832,1.9311483620017016,-7.885317441600822,-1.2800595140953057,013
