C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,ID
-4046.0848474066033,1769.6002473252913,-1211.3433147953838,-1373.0604720589033,-632.5202252655489,-269.38955065771324,1786.2090875263436,7.216428747947044,474.25610972384527,2267.4947548268847,818.6279946273493,-1030.3397738570172,-615.1846523269995,848.8877188771119,-230.76314499344616,-1154.8316228257074,120.55306036756882,-166.26573100023975,124.07799524105246,404.8790033494749,-317.532665127841,64.12873042131223,263.1267731373537,17.75385432319777,1150.7509906339258,-449.4779211375513,-5.966944510444712,272.93752946219996,-242.5455228676609,285.85584878038986,579.4743897525493,-150.55535233441904,83.16459042850241,-58.70996399066671,-409.71416592787193,191.94717730049095,77.06838659864484,107.86005581103474,-169.831287064541,76.54409896396888,-304.8513839343919,-286.9804550876225,-135.57064469327534,-174.4709274989246,15.766735066763474,-49.64402057027375,27.733125828564663,148.72295722744116,-92.79967995518217,-18.274103801128323,010
-3368.8867754628523,-85.35703027091158,41.81161942427547,368.709870135438,-221.16714137883667,37.883724151277804,-1157.6943929436072,-176.77146812019745,-427.68701266274405,-1033.6904593185097,-817.5828685646084,86.78845787765441,527.496882218391,-170.8759839875314,97.95101207578999,-403.52904388648994,96.09716044622708,54.87042850077149,-405.55048886724614,314.3861804361896,476.80859840591535,588.1328761502739,394.9515171739432,192.81785702665226,251.1709732874864,176.95936233227275,-98.27195733468128,431.9101249461748,150.04065569403457,66.80445047045094,75.03163959615416,32.415432001350844,-4.509267134839068,135.4514441589277,-408.1352055148556,-25.934913862337083,-99.36193894905767,-35.208757711742685,-270.4987651961534,267.26954716858216,297.49257521973544,-361.8223911540331,236.44094418904507,417.7818167090141,-237.90692767196467,161.33230242450134,383.48834337294346,-318.12247423462776,149.0165920812613,4.328314024541969,010
-3850.044833633748,-25.875042311678357,-603.7762576420425,-155.2357145545138,165.02802297439948,6.546711508634229,-597.440120590049,-99.18280573943768,-121.76334772181974,-1442.0390634652722,-624.0984569657107,285.58987785460266,1018.4243936163724,-628.633002069254,24.140336016865366,-104.0478578625375,-68.55305994543724,170.17939890370855,-116.40461313370587,-112.98655364724048,-29.522388702858446,177.91873091880467,198.7777863303951,-6.578871935781595,12.866660822012898,26.018607275170563,-112.81877527805975,-56.715446814265825,77.06209415640154,106.0664923694385,-154.9828791940053,-60.94243868321284,105.40672429764017,353.38636736121987,90.97629778253064,114.59936217655454,-50.68237324171051,44.444344233600496,-271.0688636276266,-142.92573171944625,-155.8440603565071,166.34382628166642,27.032393811940967,-136.56815000203633,269.68205034213406,7.497186633647676,-45.30960837111589,57.25367649736407,-15.0358127861906,19.88458463678483,010
-3747.77022799788,1366.9696750988949,-939.3745916815349,-929.8780578719065,-424.5202436268585,-249.48263468715334,935.136362370483,-189.09430216803395,243.84264141743552,551.2195465297136,-1176.1756250941708,-569.8754431688027,-2.8144782151165524,-85.14463367868788,-33.377200570492846,-10.459056659355728,-2.228165428495424,457.8852894077767,-530.8009061179059,-395.44160696349803,-635.1331878633456,34.09429328245035,-430.7246372289584,48.459395743949266,268.27707361996437,8.941034767919264,-330.625105289826,-295.1619213965442,-59.19189445061482,24.848623529099523,-444.2952632951921,172.90848687695993,-324.5633510773764,126.05789889447823,-92.14579561355043,46.52280276742315,405.08845425440626,-171.38942551674864,-152.79882820627688,-26.622999717066854,180.3312596138373,-338.0841206108839,77.314435398412,34.987587463191815,-90.16141402146384,360.14915636117973,-112.50910346621167,71.5973582690876,-1.2730344566504355,-47.30214548109059,010
-3741.9331779450213,720.7495802769442,-514.6977061662209,-293.18590208108117,-219.36638468502997,-96.30104134936644,-135.50164949440526,-229.03638069879304,-224.40354867398784,-338.2241450880918,-1311.6000519809602,-237.48934016727804,217.28249075887652,-387.76870884987125,307.7147690593543,-190.9528730588325,176.71129302674956,-21.736818502232087,-38.47808439858787,-29.53342832778938,-211.16395543393162,61.4419998906023,259.54375352187066,81.93287405976922,8.500539677930085,197.0474498999764,-196.2191960259861,243.30175391205427,199.41309040417573,161.6023904669445,-177.93207626348936,-58.08078113014821,45.091000273819816,-93.32126559366229,-37.41628236799493,-156.4996366120752,-21.52912073278101,-70.07025152299333,-317.78095137425123,95.93450911326744,114.3198651554803,75.85907340331104,72.97072951372049,-42.823999140210695,15.535227282263104,34.14743222296398,-56.871806858827405,132.3876687625701,-95.54420166627622,-11.058503961921101,010
-3523.9910597403514,503.3595232372741,-294.62458146582713,33.307107702923105,-171.67937155593202,-94.771906873615,-520.7595483811732,-252.88954154282112,-457.54122681200164,-404.3414428629276,-1346.6625821840462,-204.43235666442243,22.598037706620268,-325.24046792594567,402.161027565831,-256.7895231527923,99.47032529767723,-265.2732508702192,371.20086320684015,-35.640989319896626,-66.4269092726938,-189.91865897556784,143.08971462998522,21.10066134138744,-86.50359081903662,154.7169584816594,47.323050986190616,227.35097205760718,210.18283654197074,9.939225031608881,30.179910751433106,-68.93990680091846,136.25417680011313,-74.75407603338599,-48.361991808512045,-64.74813843495502,-150.23014402900031,-2.4665236735917215,-289.9657301701852,9.198791473270422,33.619947333303486,293.6063841847668,-109.83091623154891,-178.24032633427154,-9.175426454383203,-247.06971633559948,-189.58414341885324,139.8508003716201,-19.001597426408697,58.11605444882661,010
-3775.5099553155665,947.3683379963944,-631.9664661960677,-442.8067440214178,-290.57593848902934,-143.75404092014503,47.422810379144124,-203.9816905078841,-152.53794378233263,-70.49746220998098,-1405.4488979765829,-518.1831174522388,161.77190881261322,-84.0982855501537,177.75297880887518,-54.50300101161425,-101.75969588826003,254.331870663684,-276.1644747002254,50.1046106118549,-153.4365714142288,-167.3929619856285,389.26981930093103,-15.017268172449983,5.296903135741433,134.87294767516673,-333.19467580284015,102.2660583693621,185.23448604613958,-41.343685220685025,-352.7023365837807,-256.98394967590536,119.87951074766384,62.86654908028149,58.39201323057815,-209.8689707682418,108.25088059006166,-90.53224451940466,-330.88485262736873,224.3241587370238,80.4121091407522,-66.48688099508593,115.52668198037533,-97.34999849948899,77.3348861300719,-74.73087030995568,53.823282160471756,-41.67226181388778,-91.03792859467448,-6.208220086841777,010
-3257.9944591490075,28.44441770970388,38.22908602917224,245.8029336280725,-258.54402159371585,0.26184023354638686,-753.8401213900831,-224.22085296172912,-388.49319701756224,-556.9282815532506,-984.1935945050656,188.3132126666969,66.4237873579676,-471.3090139138808,332.99437201303016,-306.2146992176941,281.4412502667687,-132.61450662146865,-68.50515475549197,58.39249316818053,156.3198703070489,446.24245253933026,104.02141891942114,223.24475408013546,35.38500013602709,298.54801102551176,39.02891894833489,420.6257723451573,95.14044160695748,59.583351590676614,153.56134500921914,265.707942556385,-180.47632237556456,-220.80700617100644,-296.27541709056214,141.10792908344433,-84.54339280368163,47.79494105771328,39.31657545654914,-101.73138657722697,25.809391668639517,194.75164936820622,29.97272950574668,12.29469061709844,5.725589186110008,-135.25744419819483,-57.02517941952168,45.30843250373723,71.83043777808474,7.921782585682589,010
4350.46040719884,1683.971896379564,-820.0216155789042,-689.2147283738032,-1365.7866809214677,-934.3901545547784,405.598540644808,-1264.8281549650146,142.41261012928942,-1222.4379058654579,372.1462905161404,-569.6403937462727,240.52314391272427,1036.6256643941872,-167.31498448597765,628.2313759147515,879.2967803555625,-554.4552859974443,-264.94238833365193,481.02751630827265,-396.9707921281633,-244.99794511249553,126.34621516117065,111.52257709789586,-282.3349103258246,269.653675313207,-158.9288457694589,203.75581770136333,-130.5624129905942,-76.2272462453798,-276.0687252621884,372.3463417913901,568.1627676710883,-67.33782189684679,14.104655951234944,240.81042473425398,245.29040980649194,234.48562966400942,-22.760657367425942,-342.7079570906448,274.1129473407033,-98.62795532041643,-4.791082709894157,-212.2565187073255,-168.70189862785853,-5.852613589746325,296.3792265372324,125.88118516723036,16.249933704051486,-3.456703814213012,013
3753.4129978006868,3170.0207726575663,-912.1386128577105,-229.72373086147994,-1970.338417336382,-1584.3636035157028,-593.4056564309864,-1012.7860115345505,-123.66102255120828,-891.61112928522,732.3879552645953,-645.2141220836902,255.12159322508657,666.2439017958088,398.39203411315384,689.3173960140731,837.7219595957961,-122.77274101595279,-453.0371602643579,360.4894599918614,-563.87336127738,-554.6442983146916,73.81770505889581,236.61362272252708,-657.0111830191215,515.5138376599203,-112.12416931444577,-328.91089242445827,-526.7647947193243,-131.44820575059993,323.53253864697194,-144.4375765176464,-304.19794038932383,-214.01242743466068,-442.7354189315173,79.46591937962886,-294.3054953973427,-128.87849688962484,-234.72815668226596,329.70455762525063,-257.0849293847806,63.48284854495181,104.67074862854162,-63.829117024741365,111.1511692120059,95.478475887325,-191.33051936322764,-333.73186273285665,-152.32061673889012,-122.67905331066528,013
1175.3411012876231,3802.754289712336,-30.620275009873076,1177.5444151299732,-2451.7424279914226,-2255.4815001884676,-1221.4168406394208,100.10481289013065,-339.15175931704795,1176.6974524074376,538.656341520845,-155.29698271790602,452.55858598741594,-921.2466398106517,810.5863430012553,-546.1916791848653,-497.98099592049505,183.2992160579846,-113.05945709824675,-626.2400383003404,601.7717943604017,-88.54133688608991,-471.4091305499491,96.67597919074846,-702.460532971004,170.3605181529785,-177.4559265692081,-358.46265474732417,365.25735240361837,-286.76849559730687,-42.01377730497262,219.6276140544547,182.31208065231547,-215.98403495956308,66.51342191064687,-202.95007684918372,-243.40915850418133,-182.53338664062719,-16.134659753978873,31.84095864322223,-378.33817296295746,-284.1620619153044,-35.411149377600985,51.10766776710563,46.47494766505358,-49.01109734908609,70.87718966803463,118.25107246390684,-8.228686443026413,-184.48243894790866,013
1839.117277047094,4095.2844877563534,1.414879224329909,1327.742493464521,-2850.006518717198,-1214.1354541742044,-1224.7441797111208,288.51329175024483,-352.01615892069174,2185.914793753844,2010.8546596350093,-1769.4001511325052,2770.319210480707,-46.628148428857806,248.13056211766386,-422.852545409369,161.34381490199937,-823.248536201518,718.3871161710155,452.61909571187834,289.0515275963142,661.094551119202,-8.595975308794761,20.37496114602756,206.6718585221912,-0.5502214629477593,275.1036020756901,196.30992568594127,243.71022320246354,-130.96903465542627,30.468384097337076,255.6247420747637,-172.60909481477782,108.87814433877631,217.6912339786264,-338.0588830055061,156.5996483134694,-107.21704922223692,56.57966522181181,-56.23680009645879,340.66020486020983,141.36178284335898,166.70773049435275,-20.121862530225375,-83.44657044657275,-131.68177011118195,-30.57936812821843,-82.10724469180093,-109.81015704983193,-44.289355281955665,013
4536.488493258046,-3123.6121066863525,160.43357399425955,-1113.3824671026966,486.6768926096966,65.69414687522485,1940.6462844828777,538.6473907348229,634.0971863146086,20.77799100797561,-283.24970691562896,-58.327666486657215,324.2438931712864,-78.55763279266286,-430.95249152008637,-314.1425038101691,498.13218817929396,-207.66772929443377,-61.1479747204602,-13.210699075393052,917.2466498613745,-608.534388969688,-296.84484699449564,246.12754801043832,220.406076740086,257.54408052062433,-149.1682864211554,-258.53696551051786,703.8144941209313,440.5589261964757,-187.11889526692892,-336.14464984933284,-248.305176911194,22.877245554951745,-353.99050663481665,86.56062826747649,120.03001204307994,488.7320457374676,290.962721313746,-78.38362220185441,-22.323646333871302,67.31993748582151,247.33546634678788,213.1824293766538,15.096709641142699,-292.0811764995009,19.892794857331232,-61.79344821610746,-298.7346247802412,-188.8428563731769,013
2601.6795903144784,4670.120849194624,246.1561035164202,1123.3407303431677,-1131.5626790201595,4721.441006417547,-132.45594403423559,47.57698639318881,-288.4705171571888,-171.5353760699452,180.35812940045665,230.54737952261425,6.127592956575301,423.8193233906048,488.3247731714451,645.2176410665708,1619.369239887035,2821.542374525537,1765.6904901261478,175.16864632493832,474.9401947356007,187.45602868571666,-117.52083810557264,-93.61462273401227,107.9831752978821,-227.27756200984373,-98.02676014097669,10.195855426550795,73.5990165467587,0.694919924573749,-55.97292250152101,2.90713980771053,31.015769606758752,-73.1487995571171,-63.48342301624547,-0.2899997036308422,-40.66071663967586,-5.142950818468722,-35.62782349614292,-19.798504143690685,-17.71453883575484,-42.90106510199266,-20.741028992411007,-7.880671556924606,-25.292794849916856,-14.555656241884119,30.23640721936801,36.10658556482206,-2.885539399060012,-5.833592315025971,013
3733.986244560453,262.6376429528375,-294.5693420214288,-357.0502589497475,-973.5080845637378,-766.8335733243721,746.6157295049081,-940.1046272715046,245.77563330429754,-750.6977358737424,-12.247047232607521,-55.390396726496384,119.19161991725184,420.6586290110085,-178.79140805852828,82.86629731638395,-308.68810072563264,-167.85115118228634,285.4082657825401,-32.186819661350036,69.10370741190778,214.04876049581173,-94.31861518224287,-5.743166278838726,-146.67659161660745,-56.707314518640445,-495.815610873163,65.48960529781519,-245.29779070950713,58.27270439141719,81.12247794849773,18.45527559395595,-32.954799747776555,-36.48550373936634,72.71912443781524,-46.249911660822875,28.707365338821354,257.1024940528156,24.472833916058722,-16.341548079470304,21.83958538162109,40.41019227607345,110.82854071077931,141.5982155469361,153.93818871167946,-98.72053080127317,36.66315251816613,35.65123181018661,49.165411446169045,50.379894669100636,013
5006.789667059391,5.261465188576116,-666.1524889950382,-832.2838853518584,-515.985180088388,-603.747625640486,1113.6097873283604,-1004.7906036274119,369.9944669029918,-1070.5647276692353,38.095122693634295,-281.44671355492136,409.233367774107,898.294829079079,-24.23505156295269,179.33859289538748,-519.433171843668,-427.5824022215954,511.753790555998,40.35254396552137,68.65143921165694,352.7177145256575,-333.0011580196103,-64.78578176012762,66.22031760828911,-222.1746701332418,-771.7535327424005,360.96644234726836,-71.78847541576683,-46.51870945498311,9.183533650193652,-33.320337864970575,87.3812604314166,-45.55125902827677,-97.03279631823496,-17.790073515266872,28.482858782014347,84.9800109823679,31.888282309392615,204.80845851008334,-93.06981478010042,193.90117861362464,-71.19256316549033,181.32040565290052,369.01751410605874,81.91226938278727,94.11625348319663,147.79729549463622,126.92470509669101,-38.80802129759871,013
2377.848270567466,4601.412504339637,664.9116054999081,1652.5765117971969,-1353.4021384348812,7264.497862996108,816.1844668500254,351.48536986159655,-311.04727501677735,-466.2397553508614,386.77040744789645,-600.4271229280048,-238.014086420556,-658.9791253737782,-490.3323919530344,-117.9392678693083,-681.131395691599,-949.2518111258369,-455.97867693115296,-173.86152408009536,32.075666087920425,117.6365810246761,-122.01646130046849,-1493.1823026103039,289.2897432741608,1279.2933795669408,20.369184784215147,-140.70798726328712,-147.98408177797407,67.08531089140199,32.94745128590643,-48.1232559061669,90.22235170714849,-53.95180302443117,-29.579342496935958,14.26774853252256,-1.8819571518938398,37.79131235184524,-0.9872289238849867,14.863627421319771,-62.788106569137426,-31.457457506956374,-9.784530553836156,3.8155656845612187,-7.457748169275765,27.281339881305236,-13.984438012830106,8.551179268083958,0.17974370174642398,-2.3300454171202722,013
2459.5306152050985,4735.135641367155,485.00306790105975,1542.8412535211614,-1264.9746730692884,6835.768183057926,507.27895170518457,235.67510701942652,-197.52956182443387,-496.4461494230495,291.49227774986286,-445.4246967088958,-450.8553344456958,-722.5322718440252,-442.9690182729416,-88.10955803375239,-624.7527575961997,-826.9588987697772,-690.519688683561,-15.052787282749346,-235.7391798982696,-328.73130786852585,123.71610626107051,1665.8577678484012,-462.60125036621633,-1157.965134954275,-8.655616355475722,95.690175187927,103.35427840717128,-70.5949242578476,6.320153510729585,-4.668246824184301,-75.69802497417794,18.135374833458616,-26.084241087012465,-18.403619568179963,20.950245392586258,-34.74927753447885,-22.97051480499104,0.9223585699070346,13.690358078934688,18.58511300957742,11.342539125639073,4.218984983228331,3.101062322429589,-32.08222882156597,11.328593818545269,7.005143352975462,-8.31548745278677,0.26849120688987416,013
-3041.1284153896136,5.073797341930173,-391.5378259454023,-199.6038058416681,-237.7340579118324,32.373364467539695,-87.09854693874676,-70.4778643688546,-13.018919493946,784.1548404277081,-51.08085994122087,-1241.536319227807,851.6687118289228,462.5857825453217,-664.3644805838951,-105.29802080217348,52.40055014719939,426.51830833252905,-331.8076147153863,-196.34135676297674,-395.2752903342745,422.9941098473906,20.35776577623162,117.7183828368833,136.35201766884123,-2.8923355024663233,-61.851941516513754,-7.9951801676934,-140.69263035377963,49.323837812404555,-200.37095135956693,-120.00523260546461,118.15519740238253,47.47649546489178,19.154377539721438,21.496171837767612,47.6039542794218,42.367345044831154,198.45284701396315,-35.486893493826265,-91.2295357496224,108.55244238492516,-87.359329119379,105.55969408376276,103.40228286489443,-85.19872220610392,-45.290765874895605,-12.41864039886982,101.82068238856442,-200.58780425058114,022
