C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,ID
-3887.0457319662396,1647.7875371165544,-1097.742928807822,-1150.8567597837375,-406.07495012152424,-211.22049264661763,1455.2051833536318,-89.25451539913281,349.19534895244186,1168.5587327639,-198.29349777940104,-174.43181556977714,-1066.5646720998952,444.2342431287184,213.97519847224328,-516.3086718805408,-7.2276319184260975,171.14072290955505,-210.6569636548679,66.83238813074578,-103.16456379146892,-380.57349015095645,140.55567654970548,-55.5612517082287,13.816765116563829,57.03265781383351,-238.84559015440468,-52.66257622211004,9.940449775155525,-169.63041391378863,-49.77204465639197,-17.346702669910407,145.27988600316672,-89.60361834334141,80.2317514267754,-247.59873451323298,-57.67205494683607,-35.49969213641676,7.0610654741179655,74.7759319221698,-111.64408027311507,76.27197390351171,88.40033546793593,57.671774585155646,63.038856007721876,-185.23208037904388,265.4668144637017,-6.862594301258312,191.33434730516274,-69.82437559752073,188.521818251302,54.42435218205595,-121.1511593078835,68.17171117536826,70.95585153920433,-270.21032327360956,176.06837513804368,39.850952755941975,47.30602378696817,-33.29396295958331,112.20770694618574,84.89781703839611,-175.9023106322287,35.75802875846003,-13.960177717589502,10.342918303036495,71.40833902981117,180.35158212304756,-90.90680050250442,-56.394785298007335,010
-3956.57677463804,1018.5131595041333,-968.5111802549703,-899.4238532373355,-161.1645395243687,-165.7471229593644,840.4668458262756,-175.92963114387362,81.72274832030583,385.6945308273084,-1049.9960607816752,-369.73277331709744,-170.99637332238908,-265.226921596417,190.71022174778176,-151.09421164823277,66.76219933795966,94.09811786704014,111.83599572493462,-296.6629655312282,-653.7952885635594,-371.8929918576236,-449.6144842955393,75.59248466255102,191.32319314096463,101.90369104258977,128.4759631984191,40.0545654679626,-58.45691223847806,-118.00253912118285,-132.70185914112153,48.27435121790255,85.89140654728588,-485.82684433301625,-64.53793884956117,-210.20197517645326,75.06087425495157,6.278143328026211,-73.73580209357338,-206.178322458291,67.76698417886865,154.3482450911608,-50.61855953824837,107.88269244895805,82.91215915915954,-71.71586282554576,-159.6000791913358,118.9392778873358,-12.005525555484178,-60.675521268650606,34.92793776802892,31.521621167093652,-156.11420899387548,-33.20570820652416,-48.54771437519075,54.18045016427615,-46.94551446500945,62.93487109375136,-0.22966066462759155,-137.44163709980847,-171.086483956161,-119.31924832510263,-124.2075016937784,-18.805243751188886,153.46482163354327,89.29052708690871,5.843119460536849,145.85044931260543,38.20127433883767,21.631459432570818,010
-4046.0848474066142,1769.6002473253595,-1211.343314794856,-1373.0604720597187,-632.5202252681117,-269.38955064110723,1786.2090874634564,7.21642877701428,474.2561096836936,2267.494755304485,818.627991443805,-1030.3397803474518,-615.1846571593404,848.887736362594,-230.76314650871873,-1154.8315623327408,120.55294449885714,-166.26572069590404,124.07807563862563,404.8791935967809,-317.53238832844403,64.13120802068727,263.12603109398833,17.758160137838136,1150.7363137022992,-449.4848357622217,-5.993738547769948,272.9472462648814,-242.55466635025397,285.8365084486269,579.3013810685276,-150.5495786852786,82.7140291219181,-59.180826159486436,-409.4520434374163,192.29992518602234,77.49835409807491,107.77904613710217,-169.64886553372583,75.57456161608565,-305.97391778702996,-282.7019999480254,-142.56485966117458,-176.7647515054296,14.05014340269753,-49.66031947822853,27.528358968462904,147.98621418797913,-81.72136742830727,-6.5958705056839575,-6.790521357572364,-26.667869973352474,26.389207818968902,86.09845003428313,-177.84651129749787,-2.9354425061059812,66.9491707347379,-83.30278349303255,40.23652868699129,28.99384347442641,-102.8652255973939,77.69492215871657,43.91890857884428,-14.9384544068166,-132.24870554048164,-25.582258062211203,-35.303885721102056,5.688132106672858,23.12690366788192,60.26823270127099,010
-3368.8867754628677,-85.35703027085142,41.811619424604984,368.7098701358001,-221.16714137766846,37.88372415029127,-1157.6943929464635,-176.7714680983437,-427.6870126472765,-1033.6904594379955,-817.5828656985201,86.78845819171288,527.4968905532502,-170.87600873575232,97.95097629840768,-403.5290634032734,96.09727185862141,54.87027745133152,-405.55061268979125,314.38626121792015,476.8094529828382,588.133149233786,394.9526875106914,192.81965461239872,251.1832456070119,176.96507469487833,-98.26248765064891,431.8869087117774,149.99950340734756,66.8103396373445,75.04620886332194,32.32637716594271,-4.420432050582677,135.78456485213997,-408.3841972673307,-25.9644258264155,-98.84463786827783,-35.34978815979922,-271.26834168683297,266.284757851324,299.07955132995954,-362.6283304478045,238.3174603410231,422.27400793374846,-227.13352910107295,156.94863096367982,381.9912951017962,-317.17406051690546,138.6583737453841,-17.467685127039786,-77.13793055682481,79.79647013155446,49.610577536458344,164.6189478668092,43.219435518991276,24.983864385597197,107.88225788505144,-72.8189403372268,47.59459043116066,-74.08776712024344,52.51371098105203,-86.11822545718117,142.49268098887018,27.524587554585196,130.82783080635738,65.42215600370075,-100.56457264009404,89.10735153132339,-0.8769479157294626,-35.57363934935167,010
-3850.044833633765,-25.87504231160796,-603.7762576424411,-155.23571455445568,165.02802297662677,6.546711495244133,-597.4401205999465,-99.18280574130368,-121.76334777766428,-1442.0390641733247,-624.0984605715296,285.58987819449277,1018.4243901951046,-628.6330030009237,24.14036367530273,-104.04788257783375,-68.55316481154756,170.17918473013387,-116.40482777036613,-112.98643045085556,-29.52393159842657,177.91906222381223,198.7820687753523,-6.571883726448688,12.849491890967592,26.020790399720426,-112.82403114304344,-56.72116137878195,77.18451459049979,106.08990724558237,-154.96496577359557,-60.89747788211451,105.28234161545707,353.4214083375966,91.37524523449815,114.55981944508642,-51.23805147006813,44.892340840258164,-271.7363719386266,-140.571848993044,-157.77167567910598,166.7680901058031,28.234368876495612,-144.33347792016417,266.527958543297,4.153574248249464,-54.939545177303806,64.068526900198,-38.06931981228641,-11.289632170682752,39.04233600672335,-116.90757994036183,0.3518847184651056,-90.95630693572407,-108.27629442445108,-58.57360468231123,17.82074786419469,72.23506607883503,-182.65031135795934,-24.329475659862997,-54.727002830811784,-18.886096372705765,-15.89463613376847,-114.72436406323403,0.30264952004590584,-132.2507499848223,-53.6480146618775,-172.00763907883126,-99.68094845395161,-96.296835501781,010
-3747.7702279978866,1366.9696750987262,-939.3745916818444,-929.8780578722647,-424.5202436302522,-249.48263467765273,935.1363624036582,-189.09430220724838,243.84264147867177,551.2195472660595,-1176.1756252625091,-569.8754420540972,-2.8144846704908284,-85.14461160193936,-33.37718119120575,-10.459031215011846,-2.228174409696418,457.8856044970497,-530.8004327099343,-395.4423059103823,-635.1330870559735,34.09355265925535,-430.72918493480415,48.45108594779215,268.27784052009383,8.931521239907372,-330.6295746483065,-295.13803746208816,-59.24997538877289,24.745691279565047,-444.26874322574474,172.91527143599788,-324.3922897405988,125.7232816635732,-92.41500167267787,46.823509633762335,404.7567007187706,-172.14413211877527,-151.13729983744696,-26.14900625185614,182.11297290770344,-338.4599064131794,75.04193813577083,34.3051514379859,-86.84196979919496,358.2704125555743,-98.50443319309592,56.495291882026,1.332599471144587,11.324935239803466,-245.98047507931028,-38.82323179782838,93.15837998643437,-7.488209648984298,-6.482857540357756,87.3125057641996,-212.3750737390605,-74.38022608563476,-111.12738082530062,160.12929513163388,-62.022464672474,-1.378552773792917,-179.9590083301037,14.020011783903641,-86.30934089949089,-59.37933307462466,38.30840524296117,-8.990122871292687,46.06376836331956,-8.214561621214695,010
-3741.9331779450363,720.7495802768921,-514.6977061659467,-293.18590208144695,-219.36638468717896,-96.30104134109142,-135.50164946488977,-229.03638073348972,-224.40354861061826,-338.2241448786097,-1311.6000496691572,-237.4893424943469,217.28249451672025,-387.76869403910985,307.7147133712211,-190.9528062862128,176.711351730266,-21.73668001652844,-38.4779883992877,-29.533175319994005,-211.16284159180148,61.441066316397965,259.5429054197778,81.92851154374804,8.50722786365895,197.0403587727558,-196.23640833596303,243.3164557735297,199.35048415587465,161.55397147674284,-177.94380041173346,-58.14986896634385,45.238980877430485,-93.53555800766284,-37.50646975818374,-156.42213743701518,-20.931005601853418,-71.17052533316487,-318.03367172724415,93.91134134793683,116.82456924244504,76.38700173049992,71.58246661769765,-40.69444792208729,10.106363473455042,38.53155731576717,-46.85251173823525,130.95067898570892,-83.8432776952985,36.07353419212019,-44.66526403868446,75.70166754756255,-152.5435947232252,-9.607954685606314,38.404010311699174,-39.56293985506887,33.49952105558649,-57.40472416445931,18.789748134704446,92.32549800290379,-84.35455808506822,-27.76202857478695,41.57894860692913,-2.3815257466719735,-52.5425875350893,-59.88104664079779,99.73444933502316,-38.378510806213065,41.55865382597005,149.52526950457246,010
-3523.991059740366,503.35952323729924,-294.624581465679,33.30710770269904,-171.67937155625413,-94.77190686941638,-520.7595483657287,-252.889541556116,-457.5412267893616,-404.3414431352185,-1346.6625805347053,-204.43235898071688,22.598042019846524,-325.2404557220796,402.1609904708296,-256.78947633560097,99.47033776001913,-265.273216869661,371.200717530055,-35.64060705508101,-66.42640736482043,-189.9193350449582,143.09083731377675,21.100443705593023,-86.50278736932373,154.71456852236273,47.304754641444745,227.35427726036917,210.18020929816456,9.937935839149441,30.189377464465995,-68.9908794174063,136.31779522704792,-74.80891206428095,-48.16950526724408,-64.88745584087658,-150.00798337018335,-3.416382796545164,-290.73722413226704,7.387735084556153,34.94235334607616,294.9112101964634,-109.78088918558711,-175.1989653878801,-18.610665762668113,-241.41118731923444,-181.56610387243956,143.8808143261902,-11.66472767498069,92.12557403450197,2.754051842508885,77.18692171049817,-45.26900665813454,-23.80007979329189,41.750327010085485,-29.784007651063657,85.47594029658062,-52.40449876071239,-35.5342626085253,48.960289877123884,-26.841285435905576,-2.77360958988665,30.42336067943422,-50.86140043378008,-72.46005789178457,5.528250481087805,112.85917304751607,-51.0487990711558,91.54231435846414,124.59655806258074,010
-3775.5099553155856,947.3683379963774,-631.9664661964318,-442.8067440216002,-290.57593848846864,-143.75404092749164,47.42281040004809,-203.98169052082034,-152.53794380910287,-70.49746281068533,-1405.4489009906836,-518.1831151855786,161.77190270168714,-84.09826991172716,177.75301009593844,-54.503023790842384,-101.759754622796,254.3319411741666,-276.1644101025425,50.104737907309236,-153.43809697379305,-167.39266601789598,389.26868092668906,-15.017949594450867,5.286688457859984,134.86414656578748,-333.1848037259209,102.27469441843654,185.28423146829763,-41.278699877019825,-352.65354810821583,-256.9478383282956,119.89587934033189,62.806453705795136,58.59495715890504,-209.76018796129694,108.04919333256211,-89.1937769992464,-330.8684562050513,226.43191767214256,80.92811451101794,-68.64275669614179,115.61881493388401,-103.71783307759628,73.64889745489266,-79.91757716360267,48.70040567923289,-40.93056684960904,-92.93944076391104,-19.940021011131314,-57.76880933894575,-20.466908216511584,-213.8884226571493,-0.11216481945292871,50.558121518821835,7.122131705095575,-179.38268936613318,49.46141283144763,-35.958966724832706,-60.75400400276098,4.042737971205793,19.638139474454114,-50.692619408324575,106.30007364073516,78.2952064497981,7.865874219612915,-3.2250902684408893,-77.82181060973676,-162.8837887571025,-14.603579176929479,010
-3257.99445914902,28.444417709789448,38.229086029713265,245.8029336273405,-258.5440215954996,0.26184024139271966,-753.840121465169,-224.22085291620186,-388.4931970861522,-556.9282806109848,-984.193598244793,188.31320765143124,66.42378096333691,-471.30901704028173,332.9943930740953,-306.214661530897,281.4411942250773,-132.61460734093382,-68.50493724742698,58.39233683719759,156.3197654681807,446.24599199516643,104.02038406895628,223.25045339729073,35.37624070435405,298.54526518096907,39.020458585690456,420.6195467515856,95.11803037495253,59.55314350059451,153.37970781403612,265.7575509979989,-181.00885966470378,-221.18462921652502,-296.2317836950515,141.89489612717378,-83.8576930065172,48.48270896578663,39.87077068765835,-103.11869005884733,25.686398089545495,196.24704210216174,26.723038913083183,3.8230172782256924,13.851507505020866,-132.26617829977968,-64.99206304789207,34.54016784194256,90.19975568412636,5.9487252092038725,-12.940615833112567,-7.826822168764397,4.818587411799935,-101.56402295665522,-163.40730111962864,108.316689039764,68.80836873220993,1.430274823828289,-1.7426744962064056,-29.02511892511095,-121.36488436547214,15.603210949712487,99.35064483515683,-3.5162388378049902,49.086140390004275,-172.25382696165428,-97.94050855558874,95.72285465098764,-104.39725297008465,-0.0738163058345803,010
4350.460407198853,1683.9718963795854,-820.0216155788852,-689.2147283739645,-1365.7866809221293,-934.3901545511825,405.598540612877,-1264.828154919867,142.41261007513856,-1222.4379052239694,372.14628874089857,-569.6403950157485,240.52313796221617,1036.6256666151805,-167.31496600107235,628.231397273951,879.2967522641749,-554.4552427419297,-264.94243544222013,481.02781355609926,-396.9716555300583,-244.9961336493499,126.34435264938548,111.5246558858854,-282.3392863100956,269.65531806815625,-158.91625011328819,203.74210181538234,-130.58854091451752,-76.17478811831754,-276.19031336388394,372.3592393182307,567.9301200591547,-67.55942224477857,13.983972664766391,241.25568964236064,245.25520078839324,235.2862780729108,-22.436865426835507,-343.49182072920917,271.9333330563677,-99.30902458976176,-9.70246032361972,-211.20676350301474,-169.7815753501774,-3.329169594050095,291.28940099753976,134.22715196855384,23.92008494253227,-29.775559521557224,-11.98665442315061,-86.5287299390823,87.42262250248943,-59.33436090507775,-120.00832385383698,-195.9390310651001,42.45208708920459,-129.15807448220525,115.28578154368925,-37.57519212780109,-83.4575085189571,104.01405876946932,-107.34044767361092,-97.36595338956597,64.12922560483564,7.369025213162821,-82.72817756387754,-28.924206125474463,-117.0640646169094,34.07348829481019,013
3753.4129978007136,3170.0207726575886,-912.138612857602,-229.72373086182915,-1970.3384173375837,-1584.3636035113711,-593.4056564399335,-1012.7860115161286,-123.66102258022433,-891.61112871918,732.3879552425291,-645.2141239017013,255.12159127338546,666.2439090386433,398.39204564075004,689.3174103381119,837.7219376776683,-122.77260172631017,-453.03727953692237,360.4898376139202,-563.8735476758676,-554.6440607913421,73.81521475331152,236.6134069835245,-657.0127979424433,515.5152834862619,-112.12142830534536,-328.91794883550347,-526.7767518831629,-131.39770824998482,323.4806076524753,-144.5121272194923,-304.2063531191616,-214.189576944521,-442.7918794695592,78.99446654111753,-294.3892681943557,-129.01233781083383,-234.96342627384618,329.51330813031404,-256.36968193211226,65.6324953413335,99.99732075911903,-68.31279189572305,113.73445260856096,98.06130938148358,-181.66601675509605,-327.7102597399413,-150.88840057098022,-83.06780865602656,-55.09783599889664,72.22855895071528,186.41915673204807,-167.98840643451837,-2.3676502617466384,100.96359362502572,30.972187015190286,7.250611597507964,40.78059031478446,19.062170801746205,-27.903454571455168,-13.124722026712247,-31.960859473282543,130.93904381053474,-24.47106300334875,87.63089900348754,144.39555753146976,19.309065799131265,19.934202118388765,-36.94108604311046,013
